,place,1,2,3,4,5,6,7,8,9,10,11,12
18501,A,2021-5-31 17,3,8,9,7,65,0.4,25.6,93,1001.6,1.7,295.1
18502,A,2021-5-31 18,2,20,5,2,46,0.5,25.5,95,1002.9,1.7,49
18503,A,2021-5-31 19,3,33,1,2,32,0.5,25.5,96,1002.7,1.4,60.2
18504,A,2021-5-31 20,2,29,3,5,35,0.5,25.5,96,1003.6,1,57.4
18505,A,2021-5-31 21,3,32,5,2,30,0.5,25.4,95,1003.4,0.9,81.3
18506,A,2021-5-31 22,3,37,10,0,20,0.5,25.6,95,1003.5,0.7,347.9
18507,A,2021-5-31 23,3,40,10,2,11,0.6,25.9,95,1003.8,0.7,58.8
18508,A,2021-6-1 0,3,47,4,7,5,0.6,26,95,1003.4,1,52.3
18509,A,2021-6-1 1,3,43,20,5,6,0.5,25.9,95,1003.2,0.9,65.5
18510,A,2021-6-1 2,3,49,17,7,1,0.6,26.1,94,1003,0.9,87.3
18511,A,2021-6-1 3,3,48,21,0,7,0.5,26.3,91,1002.7,1.2,112.5
18512,A,2021-6-1 4,2,49,15,9,4,0.5,26.1,92,1003,1.4,103.9
18513,A,2021-6-1 5,3,49,24,12,1,0.6,26.2,93,1002.8,1.2,96.5
18514,A,2021-6-1 6,3,31,20,9,15,0.5,26.8,92,1003.4,1.7,113.4
18515,A,2021-6-1 7,3,16,4,7,31,0.5,27.7,86,1004.2,1.4,118.6
18516,A,2021-6-1 8,3,16,8,2,36,0.5,28.8,81,1004.3,1.6,107.1
18517,A,2021-6-1 9,3,16,21,0,50,0.5,30.5,74,1004.6,1.7,137.1
18518,A,2021-6-1 10,3,15,22,0,68,0.5,31.5,70,1004.4,1.9,143.4
18519,A,2021-6-1 11,3,12,40,2,88,0.5,31.9,71,1003.7,1.8,156.9
18520,A,2021-6-1 12,3,12,39,9,92,0.5,32,71,1003.2,1.8,108.4
18521,A,2021-6-1 13,3,12,31,9,63,0.4,29.3,76,1003.1,2,227.6
18522,A,2021-6-1 14,3,24,15,5,32,0.5,27.5,89,1003.2,1,100.2
18523,A,2021-6-1 15,3,31,10,0,24,0.5,27.7,90,1002.9,1.2,258.2
18524,A,2021-6-1 16,3,40,13,9,10,0.6,27.5,93,1003.4,0.8,71.3
18525,A,2021-6-1 17,2,45,8,9,6,0.6,26.8,94,1003.8,1.2,68.5
18526,A,2021-6-1 18,3,26,13,5,39,0.5,25.3,93,1005.4,2,308.6
18527,A,2021-6-1 19,2,19,0,2,49,0.4,24.3,94,1005,1,117.1
18528,A,2021-6-1 20,2,25,4,0,39,0.4,24.4,94,1005.3,1.8,109.5
18529,A,2021-6-1 21,3,24,8,0,38,0.4,24.5,94,1005.2,1.3,115.2
18530,A,2021-6-1 22,3,22,10,0,37,0.5,24.6,95,1005.7,0.9,69.7
18531,A,2021-6-1 23,3,22,10,0,33,0.5,24.7,95,1005.4,0.9,67.8
18532,A,2021-6-2 0,3,31,16,0,18,0.5,24.8,96,1004.7,0.5,33.2
18533,A,2021-6-2 1,3,37,18,2,10,0.5,24.9,96,1004.4,0.6,35.4
18534,A,2021-6-2 2,3,27,14,5,16,0.5,25,96,1004,0.5,47.2
18535,A,2021-6-2 3,2,28,13,7,16,0.5,25,96,1004,0.8,36.8
18536,A,2021-6-2 4,2,30,20,5,14,0.5,25.1,96,1004.1,0.7,69.6
18537,A,2021-6-2 5,2,34,13,5,6,0.5,25.2,96,1004.2,0.6,57.4
18538,A,2021-6-2 6,3,37,21,5,5,0.5,25.3,95,1004.7,0.9,67.5
18539,A,2021-6-2 7,3,38,18,5,8,0.6,26,92,1005.6,0.4,61.1
18540,A,2021-6-2 8,3,32,4,7,18,0.6,26.8,84,1005.9,0.7,95
18541,A,2021-6-2 9,4,36,19,5,29,0.7,27.8,79,1006,1,119.7
18542,A,2021-6-2 10,4,37,34,9,31,0.6,28.4,79,1006,1.3,94.3
18543,A,2021-6-2 11,4,38,38,9,44,0.6,29.3,77,1005.7,1,99.9
18544,A,2021-6-2 12,4,37,52,17,65,0.5,30,77,1005,1.3,61.4
18545,A,2021-6-2 13,3,33,63,17,58,0.5,30,82,1004.2,1.1,25.8
18546,A,2021-6-2 14,3,22,25,12,60,0.5,30.1,80,1003.4,1.6,96.4
18547,A,2021-6-2 15,2,28,39,12,47,0.5,29.6,84,1003.2,1.5,100.6
18548,A,2021-6-2 16,3,34,40,14,35,0.5,30.2,82,1003.5,0.9,91.3
18549,A,2021-6-2 17,3,21,22,12,34,0.5,31,74,1004.2,1.7,235.1
18550,A,2021-6-2 18,3,37,37,9,11,0.8,30.4,80,1004.7,0.7,307.6
18551,A,2021-6-2 19,3,21,29,14,37,0.5,27.4,84,1005.2,1.8,340.1
18552,A,2021-6-2 20,3,22,0,0,32,0.4,26.4,86,1005,0.9,38.8
18553,A,2021-6-2 21,2,24,5,0,26,0.5,26.3,88,1005.3,0.7,56.9
18554,A,2021-6-2 22,2,29,7,2,16,0.5,26.3,88,1005.1,0.8,84.4
18555,A,2021-6-2 23,3,46,16,2,0,0.6,26.5,90,1005.2,0.6,39.5
18556,A,2021-6-3 0,3,45,20,5,0,0.6,26.4,91,1005.1,0.9,49.1
18557,A,2021-6-3 1,2,45,22,5,0,0.5,26.2,90,1005.1,1,41.8
18558,A,2021-6-3 2,2,46,14,2,0,0.5,26.2,90,1004.7,0.6,53.6
18559,A,2021-6-3 3,3,44,27,5,0,0.6,26.4,90,1004.6,0.7,30
18560,A,2021-6-3 4,3,45,28,7,0,0.7,26.4,91,1004.5,0.7,52.7
18561,A,2021-6-3 5,4,41,41,12,0,0.8,26.6,92,1004.6,0.6,56.5
18562,A,2021-6-3 6,4,39,52,17,1,0.8,26.8,93,1005,0.8,45.4
18563,A,2021-6-3 7,5,42,51,22,3,0.9,27.9,91,1005.4,1,56.5
18564,A,2021-6-3 8,5,37,46,22,10,0.7,29.7,83,1005.4,1.1,85.6
18565,A,2021-6-3 9,5,16,34,17,43,0.5,31.1,73,1005.5,1.7,161.2
18566,A,2021-6-3 10,4,14,31,12,72,0.5,32.4,68,1005.5,1.7,157.2
18567,A,2021-6-3 11,4,14,36,9,94,0.5,33,65,1005.2,1.2,239.1
18568,A,2021-6-3 12,4,11,41,19,98,0.5,33.4,64,1004.7,1.5,117
18569,A,2021-6-3 13,3,12,42,14,86,0.4,32.4,71,1003.7,2.4,116.5
18570,A,2021-6-3 14,2,14,24,7,84,0.4,32.9,69,1002.7,2,118.6
18571,A,2021-6-3 15,3,16,36,7,76,0.4,32.7,69,1001.8,2.4,113
18572,A,2021-6-3 16,2,16,35,7,78,0.4,32.6,70,1001.3,1.8,132.2
18573,A,2021-6-3 17,3,13,28,12,87,0.5,33.2,66,1001.3,1.5,299.5
18574,A,2021-6-3 18,3,14,38,12,71,0.5,32.4,70,1001.3,1.5,289.1
18575,A,2021-6-3 19,3,14,32,12,49,0.5,31.3,73,1002.3,2.5,243.1
18576,A,2021-6-3 20,3,16,31,12,32,0.5,30.7,76,1003.2,1.8,258.6
18577,A,2021-6-3 21,4,15,23,12,28,0.5,30.2,79,1003.7,1.9,268.5
18578,A,2021-6-3 22,3,16,24,12,23,0.5,30,80,1004.2,1.4,251.6
18579,A,2021-6-3 23,3,16,21,9,26,0.5,29.9,80,1003.9,1.9,236.3
18580,A,2021-6-4 0,2,10,12,9,32,0.5,29.7,81,1003.3,1.9,231.7
18581,A,2021-6-4 1,2,11,19,7,28,0.5,29.5,83,1003,1,246.4
18582,A,2021-6-4 2,2,16,23,7,19,0.5,29.3,84,1002.8,0.8,246.5
18583,A,2021-6-4 3,3,18,19,5,17,0.5,29.2,84,1002.5,0.6,273.5
18584,A,2021-6-4 4,3,17,23,7,14,0.5,28.9,86,1002.6,0.2,307.2
18585,A,2021-6-4 5,2,13,22,12,21,0.5,28.9,85,1002.8,0.3,257.2
18586,A,2021-6-4 6,2,19,18,14,23,0.5,28.7,82,1003,0.8,8.8
18587,A,2021-6-4 7,3,32,12,7,29,0.6,28.3,80,1003.5,1.3,359.4
18588,A,2021-6-4 8,3,33,21,5,31,0.6,27.6,84,1003.8,1.8,22.2
18589,A,2021-6-4 9,3,35,28,5,29,0.6,27.8,84,1003.8,1.7,19.3
18590,A,2021-6-4 10,3,23,15,5,42,0.5,27.9,82,1004,1.8,333.6
18591,A,2021-6-4 11,2,39,26,2,20,0.6,25.7,92,1004.5,1.6,308
18592,A,2021-6-4 12,3,38,21,9,26,0.6,24.6,92,1004.2,1.5,323.2
18593,A,2021-6-4 13,2,32,16,12,38,0.6,24.5,88,1003.6,1.6,320.7
18594,A,2021-6-4 14,2,27,20,9,52,0.6,25.3,83,1003.3,1.6,317.6
18595,A,2021-6-4 15,3,26,23,7,67,0.6,26.1,78,1002.7,1.2,322.2
18596,A,2021-6-4 16,3,26,30,7,72,0.6,26.2,78,1002,1.6,357.4
18597,A,2021-6-4 17,3,25,30,7,72,0.6,25.9,78,1002.4,1.5,314.9
18598,A,2021-6-4 18,3,26,24,7,69,0.6,25.8,76,1003.1,1.5,307.9
18599,A,2021-6-4 19,4,30,28,9,54,0.7,25.5,77,1003.7,1.4,316.7
18600,A,2021-6-4 20,3,29,25,9,44,0.6,25.1,78,1003.8,1.5,327.3
18601,A,2021-6-4 21,4,25,30,9,43,0.6,24.8,78,1004.3,1.5,332.1
18602,A,2021-6-4 22,4,26,20,9,38,0.6,24.8,77,1004.9,1.4,329
18603,A,2021-6-4 23,4,27,28,17,36,0.6,24.8,76,1005.2,1.4,313
18604,A,2021-6-5 0,4,24,22,7,37,0.6,24.6,76,1004.7,1.5,328.7
18605,A,2021-6-5 1,5,26,18,7,34,0.6,24.3,76,1003.8,1.3,327.1
18606,A,2021-6-5 2,5,27,22,5,30,0.6,24.3,76,1003.5,1.1,311.1
18607,A,2021-6-5 3,5,28,23,7,29,0.6,24.2,75,1003,1.3,322.5
18608,A,2021-6-5 4,4,27,24,9,31,0.6,24.2,75,1003.2,1.2,321.6
18609,A,2021-6-5 5,4,25,24,7,32,0.6,24.2,74,1003.6,1.1,330.5
18610,A,2021-6-5 6,5,27,24,9,28,0.6,24.3,74,1003.7,1.4,330.1
18611,A,2021-6-5 7,5,33,31,9,24,0.6,24.4,74,1004.1,1.3,336
18612,A,2021-6-5 8,5,28,25,12,43,0.6,25.1,70,1004.4,1.6,1.2
18613,A,2021-6-5 9,5,23,25,7,58,0.6,26.3,64,1004.5,1.4,2
18614,A,2021-6-5 10,5,21,34,7,73,0.6,27.7,59,1004.4,1.5,351
18615,A,2021-6-5 11,5,20,48,8,96,0.5,28.2,57,1004,1.4,30.1
18616,A,2021-6-5 12,7,20,34,10,120,0.5,28.4,56,1003.5,1.2,19
18617,A,2021-6-5 13,9,19,50,11,153,0.6,29.2,54,1003,1.2,345
18618,A,2021-6-5 14,8,16,44,12,167,0.5,29.7,52,1002.4,1.1,344.5
18619,A,2021-6-5 15,9,20,55,14,198,0.6,30.1,54,1001.9,1.1,302.8
18620,A,2021-6-5 16,9,25,55,22,200,0.6,29.8,57,1001.5,1.3,293.5
18621,A,2021-6-5 17,9,24,46,27,177,0.6,30.3,56,1001,0.9,281.3
18622,A,2021-6-5 18,10,30,46,22,173,0.6,29.6,60,1001.1,0.9,249.2
18623,A,2021-6-5 19,11,38,58,31,154,0.7,28.3,65,1001.6,0.9,260.6
18624,A,2021-6-5 20,11,51,60,39,102,0.8,27.6,69,1002,0.6,254.2
18625,A,2021-6-5 21,12,64,74,44,61,0.8,27.2,72,1002.5,0.6,257.3
18626,A,2021-6-5 22,10,54,65,39,58,0.8,26.9,74,1002.8,0.6,247.6
18627,A,2021-6-5 23,10,50,65,39,50,0.8,26.7,76,1003.1,0.8,261.1
18628,A,2021-6-6 0,10,60,55,34,23,0.8,26.4,78,1002.6,0.6,260.6
18629,A,2021-6-6 1,10,65,55,34,17,0.8,26.2,79,1002.4,0.6,257.2
18630,A,2021-6-6 2,10,59,58,34,21,0.8,26.1,80,1002.1,0.7,259.8
18631,A,2021-6-6 3,10,56,66,39,15,0.7,25.9,82,1002,0.8,251
18632,A,2021-6-6 4,10,45,66,36,18,0.7,25.6,83,1001.8,0.4,249.6
18633,A,2021-6-6 5,10,36,55,36,22,0.7,25.6,83,1002.1,0.4,227.3
18634,A,2021-6-6 6,10,47,49,31,11,0.8,26.3,81,1002.6,0.3,267.8
18635,A,2021-6-6 7,14,47,54,34,27,0.8,28.2,73,1003,0.5,295.3
18636,A,2021-6-6 8,20,42,64,34,43,0.7,29,68,1003.4,0.9,323.7
18637,A,2021-6-6 9,24,44,65,39,62,0.7,30,65,1003.7,1.2,336
18638,A,2021-6-6 10,21,36,72,36,119,0.7,30.5,61,1003.4,1.4,23.1
18639,A,2021-6-6 11,17,27,63,36,199,0.7,31.2,57,1003.2,1.5,21.2
18640,A,2021-6-6 12,14,22,72,44,226,0.7,31.9,54,1002.7,1.6,15.2
18641,A,2021-6-6 13,11,14,53,46,199,0.6,32.6,51,1002,1.2,37.2
18642,A,2021-6-6 14,9,12,44,29,192,0.6,33.4,48,1001.4,1.2,44.5
18643,A,2021-6-6 15,9,11,47,27,197,0.5,33.6,47,1000.9,1.4,44.3
18644,A,2021-6-6 16,9,15,54,19,217,0.5,33.2,48,1000.7,1.4,59.8
18645,A,2021-6-6 17,9,14,54,24,232,0.5,33,47,1001,1.4,71.2
18646,A,2021-6-6 18,9,16,56,27,226,0.5,32.9,48,1001.6,0.6,81.2
18647,A,2021-6-6 19,9,18,52,27,203,0.6,32,52,1002.1,0.3,78.1
18648,A,2021-6-6 20,8,26,47,27,178,0.7,31,59,1002.9,1.5,194.5
18649,A,2021-6-6 21,9,23,59,41,171,0.7,30.1,64,1003.4,1.4,90.6
18650,A,2021-6-6 22,8,18,80,39,199,0.7,29.2,68,1004.2,1.7,96.8
18651,A,2021-6-6 23,8,17,60,41,186,0.7,28.8,71,1004.4,1.5,105.7
18652,A,2021-6-7 0,8,15,42,44,161,0.7,28.6,73,1004.5,1.2,88.4
18653,A,2021-6-7 1,8,17,54,31,154,0.7,28.4,73,1004.2,1,104.3
18654,A,2021-6-7 2,8,20,67,39,130,0.7,27.9,76,1004.2,0.5,358.8
18655,A,2021-6-7 3,7,18,61,41,123,0.7,27.9,78,1004.4,0.8,95.5
18656,A,2021-6-7 4,8,12,42,36,112,0.6,27.9,79,1004.6,0.9,97.2
18657,A,2021-6-7 5,7,14,35,29,96,0.6,27.6,78,1004.9,0.9,92.3
18658,A,2021-6-7 6,7,26,36,17,72,0.6,27.5,80,1005.1,0.8,53.3
18659,A,2021-6-7 7,8,25,21,19,73,0.6,28.3,76,1005.3,1.4,71.6
18660,A,2021-6-7 8,8,24,30,24,86,0.6,29,71,1005.5,2,78.6
18661,A,2021-6-7 9,8,21,31,19,106,0.6,29.2,69,1006.2,1.8,105.2
18662,A,2021-6-7 10,8,16,33,29,125,0.6,29.9,66,1006,1.7,106.2
18663,A,2021-6-7 11,8,16,34,14,145,0.5,30.6,64,1006.1,1.3,66.4
18664,A,2021-6-7 12,8,15,33,14,169,0.5,31.2,61,1006.1,1.4,102.4
18665,A,2021-6-7 13,8,14,27,17,194,0.5,32,59,1005.4,1.4,93.5
18666,A,2021-6-7 14,8,14,36,19,196,0.5,32.8,55,1004.7,1.3,96.2
18667,A,2021-6-7 15,8,15,38,22,212,0.5,33.1,55,1004,1.4,68.3
18668,A,2021-6-7 16,8,17,48,22,228,0.5,32.8,56,1003.4,1.9,107.1
18669,A,2021-6-7 17,8,18,54,27,200,0.5,32.6,57,1003.2,1.6,108.6
18670,A,2021-6-7 18,8,22,50,19,177,0.5,31.9,62,1003.6,1.6,103.9
18671,A,2021-6-7 19,7,17,43,19,142,0.5,30.5,67,1004.6,2.4,116.6
18672,A,2021-6-7 20,8,17,28,14,118,0.5,29.7,72,1004.9,2,109.8
18673,A,2021-6-7 21,7,20,19,14,84,0.5,29.2,73,1005.4,1.8,98.5
18674,A,2021-6-7 22,8,29,19,17,62,0.5,28.9,74,1006.3,1.3,82.5
18675,A,2021-6-7 23,7,22,22,19,74,0.5,28.7,74,1006.7,1.5,96.9
18676,A,2021-6-8 0,7,20,21,14,71,0.5,28.4,75,1006.4,1.3,102.2
18677,A,2021-6-8 1,7,22,33,7,59,0.5,28.1,78,1006.2,1.1,85.2
18678,A,2021-6-8 2,8,29,29,14,43,0.5,27.7,81,1005.6,0.9,77.3
18679,A,2021-6-8 3,8,27,34,17,52,0.5,27.3,82,1005.2,0.8,78.5
18680,A,2021-6-8 4,8,34,34,19,42,0.5,27,84,1005.4,0.6,49
18681,A,2021-6-8 5,8,35,28,12,43,0.5,27,83,1005.9,0.8,69.3
18682,A,2021-6-8 6,7,47,28,14,28,0.6,27.4,81,1006.2,0.9,57.1
18683,A,2021-6-8 7,8,36,30,19,49,0.5,28.6,74,1006.6,1.7,65.7
18684,A,2021-6-8 8,8,23,39,17,70,0.5,29.3,71,1007,1.9,61.8
18685,A,2021-6-8 9,8,25,35,12,91,0.5,30,69,1007.3,1.5,65.6
18686,A,2021-6-8 10,8,22,43,19,136,0.5,30.7,66,1007.1,1.4,64.6
18687,A,2021-6-8 11,9,19,42,24,160,0.5,31.6,63,1006.8,1.2,49.2
18688,A,2021-6-8 12,8,16,45,19,178,0.5,31.8,62,1006.3,1.1,37.6
18689,A,2021-6-8 13,8,16,46,22,199,0.5,32.1,61,1005.7,1.2,86
18690,A,2021-6-8 14,8,16,47,22,207,0.5,32.6,58,1005.3,1,61.7
18691,A,2021-6-8 15,8,19,49,24,224,0.5,32.9,58,1004.5,1.2,70
18692,A,2021-6-8 16,9,18,51,24,211,0.5,32.9,56,1003.9,1.4,96.1
18693,A,2021-6-8 17,9,19,52,24,226,0.5,32.8,57,1003.7,2,120.9
18694,A,2021-6-8 18,8,23,61,24,170,0.5,32.2,62,1004.1,1.6,99.5
18695,A,2021-6-8 19,8,19,43,19,113,0.5,31,64,1004.7,1.7,112.8
18696,A,2021-6-8 20,8,20,26,12,69,0.5,30.3,68,1005.7,1.7,102
18697,A,2021-6-8 21,7,16,19,9,71,0.5,29.7,71,1006.4,1.6,89.2
18698,A,2021-6-8 22,7,16,23,9,65,0.5,29.2,76,1006.9,1.4,90.9
18699,A,2021-6-8 23,7,15,21,9,59,0.4,28.9,78,1006.9,1.1,97.9
18700,A,2021-6-9 0,7,15,23,9,51,0.5,28.6,80,1006.5,1.2,103.1
18701,A,2021-6-9 1,7,16,16,9,48,0.4,28.3,81,1005.9,1.2,98.2
18702,A,2021-6-9 2,7,37,20,7,19,0.5,28,82,1005.3,1.1,76.6
18703,A,2021-6-9 3,8,47,21,9,8,0.5,27.6,84,1005,0.9,66.2
18704,A,2021-6-9 4,7,46,25,9,6,0.5,27.5,83,1004.9,1.1,64.5
18705,A,2021-6-9 5,7,46,33,7,1,0.5,27.2,85,1005,1.1,59.3
18706,A,2021-6-9 6,7,41,20,9,9,0.5,27.5,83,1005.5,1.4,67.6
18707,A,2021-6-9 7,8,30,19,9,27,0.5,28.5,78,1005.8,1.6,64.2
18708,A,2021-6-9 8,8,26,31,7,42,0.5,29.3,74,1006,1.8,89.4
18709,A,2021-6-9 9,9,23,35,7,55,0.4,30,72,1006.4,1.6,90.9
18710,A,2021-6-9 10,8,19,34,7,78,0.4,30.4,69,1006.4,2,86.5
18711,A,2021-6-9 11,8,18,30,9,78,0.4,30.2,71,1006.2,2,109.3
18712,A,2021-6-9 12,8,9,26,7,83,0.4,30.8,65,1005.6,1.7,125.2
18713,A,2021-6-9 13,7,7,16,5,93,0.4,32.2,61,1004.9,1.8,115.1
18714,A,2021-6-9 14,7,9,30,2,100,0.4,31.4,65,1004,2.3,117.7
18715,A,2021-6-9 15,8,9,17,0,103,0.4,32.2,63,1003.1,1.9,131.3
18716,A,2021-6-9 16,8,13,24,2,96,0.4,31.9,64,1002.6,2,100.9
18717,A,2021-6-9 17,8,22,31,5,70,0.4,31.2,66,1002.5,2,112.4
18718,A,2021-6-9 18,8,18,24,2,64,0.4,30.9,68,1002.7,1.6,103.6
18719,A,2021-6-9 19,7,15,16,0,58,0.4,30.3,71,1003.6,1.5,96
18720,A,2021-6-9 20,7,18,15,5,51,0.4,29.7,73,1004.6,1.6,87.1
18721,A,2021-6-9 21,7,28,7,5,37,0.4,29.3,76,1005.2,1.4,110.8
18722,A,2021-6-9 22,7,34,17,5,26,0.5,29.1,79,1005.5,1.3,112.9
18723,A,2021-6-9 23,8,31,11,5,21,0.4,28.8,77,1005.7,1.6,115.2
18724,A,2021-6-10 0,8,38,13,5,11,0.4,28.6,78,1005.4,1.4,119.4
18725,A,2021-6-10 1,8,44,16,5,3,0.5,28.2,81,1004.9,1.3,100.7
18726,A,2021-6-10 2,8,38,16,5,5,0.4,28,82,1004.3,1,90
18727,A,2021-6-10 3,8,34,16,2,7,0.4,27.7,83,1003.9,0.7,60.4
18728,A,2021-6-10 4,7,32,15,5,7,0.4,27.8,82,1003.8,0.9,76.9
18729,A,2021-6-10 5,7,36,23,5,2,0.4,27.6,83,1003.8,0.9,69.6
18730,A,2021-6-10 6,8,34,22,5,5,0.5,28,82,1004.1,1.3,65.8
18731,A,2021-6-10 7,8,30,33,9,12,0.5,28.6,79,1004.4,1.5,62.5
18732,A,2021-6-10 8,8,24,30,9,24,0.4,29.4,75,1004.5,1.4,68.5
18733,A,2021-6-10 9,9,19,21,9,41,0.4,30.5,69,1004.8,2,88.5
18734,A,2021-6-10 10,8,15,42,7,60,0.3,30.9,67,1004.5,2.1,107.6
18735,A,2021-6-10 11,8,10,18,7,86,0.4,31.9,62,1004.2,2.4,108.1
18736,A,2021-6-10 12,8,9,28,7,111,0.4,32.5,60,1003.6,2.4,107
18737,A,2021-6-10 13,8,11,27,9,123,0.4,32.6,60,1002.8,2.4,112.5
18738,A,2021-6-10 14,7,11,27,12,98,0.4,32.3,62,1002.2,1.9,119.7
18739,A,2021-6-10 15,8,10,23,12,104,0.4,33,59,1001.4,2.1,111.2
18740,A,2021-6-10 16,8,13,33,9,92,0.3,32.5,61,1001.2,2.1,95.6
18741,A,2021-6-10 17,8,20,28,7,69,0.4,32.2,63,1001.4,1.7,107.1
18742,A,2021-6-10 18,8,19,23,5,49,0.3,31.6,63,1001.9,1.6,129.6
18743,A,2021-6-10 19,7,24,16,2,28,0.4,31.2,65,1002.6,1.4,109.2
18744,A,2021-6-10 20,7,34,16,2,21,0.4,30.1,71,1003.2,1.5,57.2
18745,A,2021-6-10 21,7,46,28,5,11,0.5,29.1,76,1003.8,1.1,60.3
18746,A,2021-6-10 22,7,44,18,9,12,0.5,28.8,78,1004.4,1.1,66.2
18747,A,2021-6-10 23,8,54,23,9,2,0.5,28.5,80,1004.5,0.9,63.9
18748,A,2021-6-11 0,9,54,32,12,0,0.5,28.4,81,1004.1,0.8,51.3
18749,A,2021-6-11 1,8,43,35,14,0,0.5,28.4,80,1003.7,1,55.5
18750,A,2021-6-11 2,9,32,27,12,0,0.4,28.4,79,1003,1.1,54.7
18751,A,2021-6-11 3,8,26,20,7,4,0.4,28.2,78,1002.5,1.7,59.8
18752,A,2021-6-11 4,8,31,26,2,0,0.4,28.1,80,1002.4,1.4,54.1
18753,A,2021-6-11 5,9,30,31,5,1,0.5,27.8,82,1002.5,1.6,55.7
18754,A,2021-6-11 6,9,27,22,7,5,0.5,28.1,81,1002.9,1.3,43.4
18755,A,2021-6-11 7,10,22,24,7,23,0.5,28.9,77,1003.3,2.2,50.4
18756,A,2021-6-11 8,10,18,24,5,32,0.4,29.5,74,1003.9,2.2,66.9
18757,A,2021-6-11 9,9,18,24,5,52,0.4,30.4,70,1004.2,2.2,62.2
18758,A,2021-6-11 10,9,17,37,7,70,0.4,31.1,67,1004.4,2.2,63
18759,A,2021-6-11 11,8,17,48,9,71,0.4,29,76,1004.8,2.7,73.6
18760,A,2021-6-11 12,7,16,40,9,38,0.4,27.2,87,1004.3,1.1,28.8
18761,A,2021-6-11 13,7,16,40,7,100,0.4,31,72,1003.7,1.4,46.2
18762,A,2021-6-11 14,7,21,39,7,138,0.4,31.7,69,1002.9,1,49.3
18763,A,2021-6-11 15,8,27,45,14,128,0.4,32.5,64,1002.2,1.3,90.5
18764,A,2021-6-11 16,8,16,34,14,84,0.4,32.8,62,1001.9,1.5,114.2
18765,A,2021-6-11 17,8,22,29,9,55,0.4,32.7,60,1001.8,2.1,114.4
18766,A,2021-6-11 18,8,23,28,7,43,0.3,32.3,60,1002.2,2.2,120.7
18767,A,2021-6-11 19,7,23,22,5,30,0.3,31.5,62,1003.3,2.1,117.3
18768,A,2021-6-11 20,7,27,14,5,18,0.4,30.9,66,1004.1,1.8,98.2
18769,A,2021-6-11 21,7,31,19,2,14,0.4,30.6,68,1004.8,2.3,70
18770,A,2021-6-11 22,8,35,38,5,5,0.5,29.8,75,1005.4,2.4,67.9
18771,A,2021-6-11 23,8,29,31,7,9,0.4,29.5,75,1005.3,2.4,66.3
18772,A,2021-6-12 0,7,26,20,7,9,0.4,29.2,75,1004.8,2.2,67.8
18773,A,2021-6-12 1,7,24,26,7,8,0.4,28.7,78,1004.6,2.2,69
18774,A,2021-6-12 2,6,21,22,5,10,0.4,26.8,89,1004.6,2,63.5
18775,A,2021-6-12 3,6,25,10,2,5,0.4,26.6,91,1004.3,1.6,54.2
18776,A,2021-6-12 4,7,25,15,0,5,0.4,26.6,91,1004.2,1.6,56.7
18777,A,2021-6-12 5,6,15,12,2,18,0.4,26.8,87,1004.4,2.5,57.6
18778,A,2021-6-12 6,7,23,14,5,9,0.4,26.9,87,1005.1,1.9,63.9
18779,A,2021-6-12 7,7,26,19,2,7,0.4,26.6,91,1005.6,1.4,60.1
18780,A,2021-6-12 8,6,20,22,2,15,0.5,27,92,1006,1.7,56.1
18781,A,2021-6-12 9,7,22,26,5,25,0.4,28,86,1006.2,1.9,79.7
18782,A,2021-6-12 10,7,17,11,5,41,0.4,29.7,77,1006,2.4,89.4
18783,A,2021-6-12 11,7,14,25,2,47,0.4,30.3,73,1006.1,3,113.5
18784,A,2021-6-12 12,7,12,18,2,46,0.3,30.3,71,1005.7,3.2,116.3
18785,A,2021-6-12 13,7,13,24,0,46,0.3,30.1,72,1005.2,3.1,103.3
18786,A,2021-6-12 14,7,14,14,2,48,0.3,30.4,72,1004.9,2.9,103.2
18787,A,2021-6-12 15,7,15,26,2,48,0.3,30.4,72,1004.6,2.8,121.5
18788,A,2021-6-12 16,7,13,25,5,50,0.3,30.4,73,1004.4,2.9,124
18789,A,2021-6-12 17,6,14,29,5,44,0.3,29.9,75,1004.5,2.8,118
18790,A,2021-6-12 18,7,16,15,2,37,0.3,29.8,76,1004.6,2.2,123.1
18791,A,2021-6-12 19,6,14,9,2,35,0.3,29.2,77,1005.2,2.4,119.6
18792,A,2021-6-12 20,6,24,12,0,19,0.4,28.2,83,1005.6,1.9,108.8
18793,A,2021-6-12 21,7,28,5,7,18,0.4,28.2,82,1006.5,1.8,107.2
18794,A,2021-6-12 22,8,38,8,5,8,0.4,28.1,80,1007.1,1.9,105.7
18795,A,2021-6-12 23,8,43,13,5,1,0.4,28,80,1007.3,1.5,84.7
18796,A,2021-6-13 0,7,39,16,2,1,0.5,27.9,82,1007.2,1.5,78.4
18797,A,2021-6-13 1,6,37,33,2,0,0.4,27.1,90,1006.8,0.9,48.4
18798,A,2021-6-13 2,6,35,21,0,0,0.5,26.9,90,1006.3,0.9,66.8
18799,A,2021-6-13 3,6,27,19,5,13,0.4,27.2,88,1006,1.4,91.4
18800,A,2021-6-13 4,6,29,12,5,10,0.4,27.1,89,1006.2,0.8,72.7
18801,A,2021-6-13 5,6,36,19,2,0,0.4,27.3,90,1006.4,1,68
18802,A,2021-6-13 6,7,32,18,2,4,0.4,27.6,88,1006.6,1.3,78.8
