,place,1,2,3,4,5,6,7,8,9,10,11,12
12549,A,2020-9-24 4,7,36,26,10,0,0.8,25.4,87,1009.1,1.1,344.2
12550,A,2020-9-24 5,6,36,24,8,0,0.8,25.3,85,1009.7,1.4,335.8
12551,A,2020-9-24 6,6,33,21,9,2,0.8,25,86,1010,1.5,10.4
12552,A,2020-9-24 7,6,28,22,5,8,0.8,25.2,83,1010.4,1.3,4.5
12553,A,2020-9-24 8,7,24,18,2,15,0.8,25.8,81,1010.8,1.6,21.9
12554,A,2020-9-24 9,7,23,28,6,19,0.8,26.4,78,1011.5,1.5,6.2
12555,A,2020-9-24 10,8,25,34,10,25,0.8,26.9,75,1011.7,1.5,16
12556,A,2020-9-24 11,7,25,32,12,39,0.8,28.4,70,1011.5,1.4,2.2
12557,A,2020-9-24 12,6,21,49,11,67,0.7,29.4,67,1010.6,1.3,347.7
12558,A,2020-9-24 13,6,21,41,11,100,0.8,29.8,66,1009.8,1.4,24.6
12559,A,2020-9-24 14,6,19,51,16,137,0.7,30,65,1008.8,1.5,355.3
12560,A,2020-9-24 15,6,20,49,16,173,0.8,29.9,66,1008,1.4,359.4
12561,A,2020-9-24 16,6,28,40,25,168,0.8,29.6,66,1007.8,1.9,9.6
12562,A,2020-9-24 17,7,28,47,19,120,0.9,29.2,67,1008,1.9,348.5
12563,A,2020-9-24 18,9,43,48,16,57,0.9,28,70,1008.4,1.8,334.6
12564,A,2020-9-24 19,8,38,42,21,36,0.9,27.3,72,1008.8,2,351.3
12565,A,2020-9-24 20,8,44,36,15,19,0.9,26.8,74,1009.3,1.5,3
12566,A,2020-9-24 21,7,41,38,18,15,0.9,26.6,74,1009.8,1.6,356
12567,A,2020-9-24 22,7,52,42,17,2,0.9,26.2,75,1009.9,1.3,354.1
12568,A,2020-9-24 23,7,52,44,20,0,0.9,25.9,76,1009.8,0.8,321.2
12569,A,2020-9-25 0,8,45,37,15,4,0.9,26.1,75,1009.5,1,339.7
12570,A,2020-9-25 1,8,51,37,15,0,0.9,25.8,75,1009.2,1.2,344.6
12571,A,2020-9-25 2,8,50,37,18,0,0.9,25.4,77,1008.9,1.2,342.7
12572,A,2020-9-25 3,8,48,41,15,0,0.9,25.2,78,1008.6,1,351.6
12573,A,2020-9-25 4,8,45,34,14,0,0.9,25,79,1008.4,0.8,342.1
12574,A,2020-9-25 5,8,45,38,15,0,0.9,24.8,80,1008.3,0.9,7.4
12575,A,2020-9-25 6,8,42,36,21,3,0.8,24.8,79,1008.6,1,5
12576,A,2020-9-25 7,8,32,23,12,15,0.8,25.5,75,1009.1,1.4,9
12577,A,2020-9-25 8,9,27,32,12,23,0.8,26.4,71,1009.6,1.7,17
12578,A,2020-9-25 9,8,28,39,11,25,0.8,27.3,69,1010,1.6,6
12579,A,2020-9-25 10,8,28,41,9,34,0.8,28.1,66,1009.9,1.5,352.8
12580,A,2020-9-25 11,7,27,37,12,54,0.7,29.6,62,1009.1,1.1,333.9
12581,A,2020-9-25 12,7,27,40,11,81,0.7,29.6,62,1008.3,1.5,26
12582,A,2020-9-25 13,7,27,35,12,116,0.7,30.6,60,1007.1,1.1,48.3
12583,A,2020-9-25 14,7,22,44,18,155,0.7,31,60,1006.5,0.8,40.3
12584,A,2020-9-25 15,7,22,53,16,167,0.7,30.5,61,1006.1,0.8,22.3
12585,A,2020-9-25 16,6,27,37,21,158,0.7,30.5,62,1006,0.8,22.6
12586,A,2020-9-25 17,8,51,51,25,126,0.8,29.9,65,1006.2,1.3,74.1
12587,A,2020-9-25 18,9,54,55,28,106,0.8,29.6,66,1006.7,1.5,55.3
12588,A,2020-9-25 19,13,68,49,32,49,0.8,28.9,69,1007.4,1.4,58.6
12589,A,2020-9-25 20,12,67,56,26,29,0.8,28.7,71,1008,1.7,63
12590,A,2020-9-25 21,12,77,67,27,9,0.9,28.2,74,1008.3,1.1,66.5
12591,A,2020-9-25 22,11,75,69,38,12,0.9,28.1,77,1008.6,1.2,77.5
12592,A,2020-9-25 23,6,32,62,34,59,0.7,25.9,92,1008.7,1.4,58.7
12593,A,2020-9-26 0,6,48,46,24,27,0.7,25.8,94,1008.2,1,57
12594,A,2020-9-26 1,6,51,43,21,18,0.7,25.7,96,1007.4,0.9,45.2
12595,A,2020-9-26 2,6,54,38,24,9,0.8,25.7,96,1007.1,1,49.5
12596,A,2020-9-26 3,6,59,40,27,2,0.8,25.9,96,1006.6,1,68.6
12597,A,2020-9-26 4,6,57,41,31,2,0.8,25.8,95,1006.4,0.9,51.2
12598,A,2020-9-26 5,6,59,37,26,0,0.8,25.9,94,1006.6,0.7,49.9
12599,A,2020-9-26 6,6,58,36,28,2,0.8,25.8,90,1006.9,1.1,74.3
12600,A,2020-9-26 7,7,52,43,23,12,0.8,25.9,86,1007.5,1.7,83.2
12601,A,2020-9-26 8,9,40,39,21,40,0.8,27,80,1008.1,1.7,83.5
12602,A,2020-9-26 9,9,35,54,24,64,0.7,27.4,78,1008.6,1.6,78.5
12603,A,2020-9-26 10,10,39,54,25,76,0.7,28.1,76,1008.7,1.5,78.4
12604,A,2020-9-26 11,9,32,55,26,105,0.7,28.8,73,1008.4,1.5,115.9
12605,A,2020-9-26 12,9,29,60,24,110,0.7,29.1,72,1007.5,1.2,92
12606,A,2020-9-26 13,7,33,59,27,100,0.7,28.1,81,1006.8,0.8,49.8
12607,A,2020-9-26 14,6,34,52,35,86,0.7,27.8,84,1006.2,0.6,42.8
12608,A,2020-9-26 15,6,58,57,30,70,0.8,27.1,87,1006,1,60.5
12609,A,2020-9-26 16,6,58,52,36,81,0.7,25.9,94,1006.4,1,66.3
12610,A,2020-9-26 17,6,57,30,35,78,0.8,25.7,97,1006.6,0.8,52.6
12611,A,2020-9-26 18,6,60,41,39,86,0.9,25.4,97,1007,1,53.8
12612,A,2020-9-26 19,6,51,34,47,62,0.8,25.4,97,1007.6,1,46
12613,A,2020-9-26 20,6,49,28,42,46,0.7,25.2,97,1008.5,1.1,58.7
12614,A,2020-9-26 21,6,42,26,35,43,0.7,24.6,96,1009.2,1.4,41
12615,A,2020-9-26 22,6,51,28,30,26,0.7,24.3,94,1009.4,1.2,46.9
12616,A,2020-9-26 23,7,58,28,27,18,0.7,24.5,92,1009.2,1.1,54
12617,A,2020-9-27 0,8,62,39,23,11,0.8,24.7,93,1008.9,1.3,35.8
12618,A,2020-9-27 1,7,69,41,30,6,0.8,24.8,94,1008.4,1.5,34.8
12619,A,2020-9-27 2,8,53,46,33,17,0.8,24.7,93,1008,1.2,32.5
12620,A,2020-9-27 3,8,49,41,30,18,0.7,24.8,92,1007.5,1.1,31.5
12621,A,2020-9-27 4,8,50,40,30,14,0.7,24.9,91,1007.4,1.4,10.8
12622,A,2020-9-27 5,8,56,33,32,6,0.7,24.9,90,1007.7,1.2,9.2
12623,A,2020-9-27 6,7,50,32,23,2,0.7,24.8,92,1008.4,0.9,348.7
12624,A,2020-9-27 7,6,43,25,21,3,0.8,24.4,95,1009.4,1,15.7
12625,A,2020-9-27 8,6,40,20,18,5,0.8,24.4,94,1010,1.1,7.4
12626,A,2020-9-27 9,7,39,24,10,13,0.8,25.4,90,1010.6,1.4,353.6
12627,A,2020-9-27 10,7,42,40,18,14,0.8,25.6,88,1010.7,1.3,350.3
12628,A,2020-9-27 11,7,41,37,19,18,0.8,26,84,1010.4,1.5,345.2
12629,A,2020-9-27 12,8,42,24,17,28,0.8,26.9,79,1009.5,1.4,337
12630,A,2020-9-27 13,7,37,45,20,55,0.8,27.6,74,1008.6,1.7,331.8
12631,A,2020-9-27 14,7,36,54,19,89,0.8,27.4,74,1007.9,1.8,327.1
12632,A,2020-9-27 15,6,35,52,20,81,0.7,27.2,74,1007.7,1.6,321.8
12633,A,2020-9-27 16,6,36,46,18,68,0.8,27.3,74,1007.8,1.5,321.8
12634,A,2020-9-27 17,6,43,48,13,45,0.8,26.5,75,1008,1.5,326.6
12635,A,2020-9-27 18,6,55,45,17,16,0.8,25.6,78,1008,1.6,320.1
12636,A,2020-9-27 19,7,55,41,17,7,0.8,25.4,78,1008.8,1.4,327.4
12637,A,2020-9-27 20,7,54,38,12,3,0.8,25.2,78,1009.5,1.4,333.4
12638,A,2020-9-27 21,6,52,52,14,0,0.8,25.1,80,1010,1.1,353
12639,A,2020-9-27 22,6,48,38,11,0,0.7,25.1,80,1010.2,1.3,10.1
12640,A,2020-9-27 23,6,47,38,15,0,0.8,25.1,81,1010,1,327.5
12641,A,2020-9-28 0,7,46,27,15,0,0.8,25,80,1009.6,1.1,333
12642,A,2020-9-28 1,6,46,36,14,0,0.7,24.6,80,1009.2,1.5,327.8
12643,A,2020-9-28 2,6,42,37,11,0,0.7,24.5,82,1008.8,1.3,353.7
12644,A,2020-9-28 3,7,38,31,10,0,0.6,24.4,82,1008.5,1.3,355.2
12645,A,2020-9-28 4,7,37,30,13,0,0.6,24.4,83,1008.7,1.5,357.8
12646,A,2020-9-28 5,7,36,30,11,0,0.6,24.4,83,1008.9,1.3,1
12647,A,2020-9-28 6,7,35,28,15,0,0.7,24.4,84,1009,1.6,1.6
12648,A,2020-9-28 7,7,31,32,7,2,0.7,24.5,83,1009.9,1.3,6.5
12649,A,2020-9-28 8,8,31,36,11,4,0.7,24.8,82,1010.6,1.5,13.8
12650,A,2020-9-28 9,9,31,39,8,10,0.7,25.3,81,1010.9,1.6,27.5
12651,A,2020-9-28 10,10,30,43,15,27,0.7,26.5,76,1010.6,2,20.8
12652,A,2020-9-28 11,11,35,66,17,44,0.7,27.3,74,1010.1,1.5,26.7
12653,A,2020-9-28 12,12,35,70,25,66,0.7,28,73,1009.3,1,50.4
12654,A,2020-9-28 13,10,33,73,32,111,0.7,28.1,74,1008.5,1.3,68.9
12655,A,2020-9-28 14,8,35,76,40,156,0.7,28.2,74,1007.8,1.2,63.2
12656,A,2020-9-28 15,7,37,66,39,145,0.7,27.9,77,1007.3,1,43.6
12657,A,2020-9-28 16,7,43,61,33,148,0.8,28.1,78,1007.3,0.7,16.9
12658,A,2020-9-28 17,7,59,66,44,128,0.8,28,78,1007.5,1,68.6
12659,A,2020-9-28 18,7,70,65,47,101,0.8,27.6,80,1007.7,0.9,65.2
12660,A,2020-9-28 19,7,88,80,50,60,0.9,27.4,82,1008.5,0.9,81.2
12661,A,2020-9-28 20,7,87,60,55,37,0.8,27.3,82,1009.2,0.9,61.3
12662,A,2020-9-28 21,8,100,62,51,12,0.8,27.2,83,1009.7,0.8,71.1
12663,A,2020-9-28 22,9,100,65,55,3,0.9,27.3,83,1009.7,0.5,58.7
12664,A,2020-9-28 23,9,99,73,56,0,1,27.2,85,1008.9,0.6,40.1
12665,A,2020-9-29 0,10,89,70,55,0,1,27,86,1008.2,0.6,12.4
12666,A,2020-9-29 1,11,82,91,52,0,1,26.7,88,1007.8,0.7,31.4
12667,A,2020-9-29 2,12,73,87,52,0,1,26.7,87,1007.2,0.9,52.9
12668,A,2020-9-29 3,12,65,86,51,0,1,26.5,88,1006.8,0.7,46
12669,A,2020-9-29 4,11,60,75,43,0,0.9,26.2,89,1006.8,0.6,75.3
12670,A,2020-9-29 5,10,58,72,42,0,0.9,26.3,88,1006.9,0.7,45.3
12671,A,2020-9-29 6,10,55,74,45,0,0.9,26.3,88,1007.2,0.8,31.6
12672,A,2020-9-29 7,14,52,64,37,4,1,26.7,86,1007.7,0.9,51.4
12673,A,2020-9-29 8,16,51,64,35,19,1,27.6,81,1008.3,1.1,51
12674,A,2020-9-29 9,15,45,63,43,45,0.8,28.3,76,1008.5,1.1,60.8
12675,A,2020-9-29 10,12,41,55,32,73,0.7,29,74,1008.2,1.4,69.3
12676,A,2020-9-29 11,11,35,51,34,93,0.7,29.6,71,1007.8,1.3,99.1
12677,A,2020-9-29 12,10,26,42,22,126,0.6,30.1,70,1007.2,1.4,113.1
12678,A,2020-9-29 13,9,26,58,23,153,0.6,30.2,70,1006.2,1.6,111.7
12679,A,2020-9-29 14,8,25,68,33,158,0.6,30.3,69,1005.2,1.9,116.4
12680,A,2020-9-29 15,7,21,50,34,134,0.6,30.7,69,1004.4,1.6,95.5
12681,A,2020-9-29 16,7,17,33,22,113,0.6,30.5,70,1004,1.2,75.6
12682,A,2020-9-29 17,7,24,28,13,97,0.6,29.9,72,1004,1.4,113.8
12683,A,2020-9-29 18,7,34,29,11,69,0.6,29.2,76,1004.3,1.1,105.6
12684,A,2020-9-29 19,7,28,19,12,59,0.6,28.7,78,1004.8,0.8,63.1
12685,A,2020-9-29 20,7,39,24,7,33,0.7,28.2,79,1005.7,0.6,34.4
12686,A,2020-9-29 21,7,40,26,11,24,0.7,27.9,81,1006.6,0.9,47.1
12687,A,2020-9-29 22,9,43,25,11,21,0.7,27.8,80,1006.9,1.1,233.2
12688,A,2020-9-29 23,9,38,29,15,32,0.7,27.8,81,1006.8,1.3,228.1
12689,A,2020-9-30 0,9,36,41,16,33,0.7,27.6,84,1006.3,0.9,236.1
12690,A,2020-9-30 1,9,34,42,25,28,0.7,27.2,87,1005.8,0.5,266.7
12691,A,2020-9-30 2,8,31,39,22,26,0.7,26.8,89,1005.2,0.5,50.5
12692,A,2020-9-30 3,8,29,32,23,23,0.7,26.7,90,1004.7,0.4,290.5
12693,A,2020-9-30 4,9,43,36,22,8,0.7,26.7,90,1004.6,0.6,260.6
12694,A,2020-9-30 5,9,38,34,22,10,0.7,26.4,91,1004.9,0.4,304.8
12695,A,2020-9-30 6,9,26,30,22,19,0.7,26.6,91,1005.5,0.4,284.9
12696,A,2020-9-30 7,10,37,27,23,10,0.8,27.3,89,1006,0.6,49.5
12697,A,2020-9-30 8,13,41,27,24,24,0.7,29,80,1006.6,0.8,81.3
12698,A,2020-9-30 9,9,33,47,22,52,0.7,29.2,77,1007,1,53.1
12699,A,2020-9-30 10,10,35,32,19,85,0.7,30.5,71,1006.6,1,44.7
12700,A,2020-9-30 11,8,28,46,24,121,0.6,31.6,67,1006.3,0.7,237.1
12701,A,2020-9-30 12,9,20,42,25,166,0.6,32.6,62,1005.4,0.9,226.5
12702,A,2020-9-30 13,8,23,57,24,184,0.7,32.8,62,1004.4,0.8,7.7
12703,A,2020-9-30 14,7,29,74,29,114,0.7,29.9,76,1003.8,1.9,0.5
12704,A,2020-9-30 15,7,29,42,25,82,0.7,28.2,82,1003.4,2.6,2.3
12705,A,2020-9-30 16,7,28,15,20,44,0.8,28.2,78,1003.7,1.8,353.2
12706,A,2020-9-30 17,6,34,21,7,44,0.8,27.9,78,1004.2,1.1,2.8
12707,A,2020-9-30 18,7,39,21,9,36,0.8,27.8,78,1004.7,1.2,21.3
12708,A,2020-9-30 19,7,41,20,6,23,0.8,27.6,80,1005.8,1.4,43.2
12709,A,2020-9-30 20,9,31,20,11,21,0.8,27.4,77,1006.8,2,50.5
12710,A,2020-9-30 21,8,34,26,7,16,0.7,27.1,78,1007.4,1.9,61.1
12711,A,2020-9-30 22,8,34,30,11,13,0.8,27.1,79,1007.7,1.3,47.5
12712,A,2020-9-30 23,8,33,27,10,13,0.7,27,79,1007.4,1.4,51.8
12713,A,2020-10-1 0,9,31,26,13,13,0.7,26.9,78,1007,1.4,38.4
12714,A,2020-10-1 1,9,35,26,9,8,0.8,26.8,78,1006.4,1.6,29.9
12715,A,2020-10-1 2,9,31,30,7,10,0.7,25.2,86,1006,1.5,55.7
12716,A,2020-10-1 3,7,28,25,7,10,0.7,24.2,94,1006,1,31
12717,A,2020-10-1 4,7,30,19,7,6,0.7,24.2,95,1006.2,1.1,34.6
12718,A,2020-10-1 5,6,30,21,9,6,0.7,24,96,1006.8,1.3,36.5
12719,A,2020-10-1 6,7,27,18,15,8,0.7,23.8,96,1007.5,1.7,23.7
12720,A,2020-10-1 7,7,24,20,10,12,0.7,23.7,97,1008.3,1.5,28.7
12721,A,2020-10-1 8,8,19,14,10,18,0.7,24.1,95,1009,1.8,27.5
12722,A,2020-10-1 9,9,19,18,9,21,0.7,24.9,90,1009.2,1.9,26.1
12723,A,2020-10-1 10,12,16,18,12,36,0.7,26.1,83,1009.2,1.8,39.9
12724,A,2020-10-1 11,11,15,37,14,62,0.7,26.7,78,1009.1,1.4,74.1
12725,A,2020-10-1 12,10,13,25,17,82,0.7,27.6,75,1008.4,1.2,74.9
12726,A,2020-10-1 13,11,12,31,21,111,0.7,28.3,72,1007.4,1,57
12727,A,2020-10-1 14,10,10,34,14,142,0.6,29.3,67,1006.4,1.3,60.8
12728,A,2020-10-1 15,9,8,40,12,159,0.6,29.2,64,1006.2,1.5,116.3
12729,A,2020-10-1 16,9,9,26,15,166,0.5,29.4,62,1006.3,1.2,94.8
12730,A,2020-10-1 17,8,11,26,13,153,0.5,28.9,65,1006.7,0.9,98.9
12731,A,2020-10-1 18,8,11,31,12,136,0.5,28.2,71,1007.2,1.1,63.3
12732,A,2020-10-1 19,7,11,33,15,115,0.5,27.8,72,1008,1.2,81.7
12733,A,2020-10-1 20,8,9,25,17,115,0.5,27.6,72,1008.9,1.7,116.3
12734,A,2020-10-1 21,8,10,30,14,114,0.5,27.5,71,1009.6,1.3,116.9
12735,A,2020-10-1 22,8,11,29,16,116,0.5,27.4,72,1009.6,1.6,113
12736,A,2020-10-1 23,7,13,37,21,109,0.5,27.1,74,1009.2,1.2,93.4
12737,A,2020-10-2 0,8,12,34,22,110,0.5,27.1,74,1008.8,1.4,93
12738,A,2020-10-2 1,7,10,41,20,107,0.5,26.8,76,1008.2,1.1,80.8
12739,A,2020-10-2 2,7,17,44,21,80,0.6,26.2,80,1007.5,1.2,33.5
12740,A,2020-10-2 3,7,22,42,17,71,0.6,25.8,82,1007.5,1,42.9
12741,A,2020-10-2 4,8,18,38,23,78,0.5,25.6,80,1007.7,0.9,63.6
12742,A,2020-10-2 5,7,18,37,17,69,0.5,25.2,83,1008.1,0.8,60.4
12743,A,2020-10-2 6,7,28,37,15,56,0.6,25.3,83,1008.6,0.6,42.7
12744,A,2020-10-2 7,9,27,33,19,56,0.6,26.6,79,1009.3,0.8,70.8
12745,A,2020-10-2 8,11,22,46,27,83,0.6,27.5,72,1009.8,1.6,78.4
12746,A,2020-10-2 9,11,15,43,21,108,0.5,28.3,66,1010.3,1.8,93.6
12747,A,2020-10-2 10,10,13,40,14,127,0.5,29.1,63,1010.6,2,100.8
12748,A,2020-10-2 11,9,8,47,17,150,0.5,29.6,60,1010.4,2.1,119.1
12749,A,2020-10-2 12,9,8,19,16,166,0.5,30.2,58,1009.5,2.4,112.2
12750,A,2020-10-2 13,8,6,39,14,169,0.5,30.6,57,1008.7,1.9,113.5
12751,A,2020-10-2 14,8,6,36,18,153,0.5,31.4,57,1008,1.7,138.7
12752,A,2020-10-2 15,8,5,36,12,152,0.5,31.4,57,1007.5,1.5,119.4
12753,A,2020-10-2 16,8,5,37,14,156,0.5,31.3,58,1007.4,1.2,89
12754,A,2020-10-2 17,7,8,44,16,152,0.5,30.5,62,1007.5,1,84.4
12755,A,2020-10-2 18,8,10,24,18,145,0.6,29.9,65,1007.8,1.3,116.3
12756,A,2020-10-2 19,8,11,36,15,130,0.6,29,69,1008.4,1.6,107.8
12757,A,2020-10-2 20,8,10,42,26,115,0.5,28.3,73,1009.1,2,117.5
12758,A,2020-10-2 21,8,14,28,14,95,0.5,28,68,1009.7,1.8,117.1
12759,A,2020-10-2 22,8,19,27,17,81,0.5,27.6,71,1009.9,1.3,107.3
12760,A,2020-10-2 23,9,20,34,17,71,0.5,27.3,74,1010.3,0.7,42.5
12761,A,2020-10-3 0,8,26,27,15,57,0.6,26.8,77,1010.1,0.5,34.7
12762,A,2020-10-3 1,9,39,45,14,37,0.6,26.6,79,1009.9,0.6,63.5
12763,A,2020-10-3 2,9,55,42,14,16,0.6,26.2,82,1009.4,0.7,69.1
12764,A,2020-10-3 3,9,66,46,23,6,0.6,25.9,84,1009.1,0.6,70
12765,A,2020-10-3 4,8,47,39,30,26,0.6,25.8,83,1009,0.9,76.3
12766,A,2020-10-3 5,8,49,42,21,21,0.6,25.6,84,1009.3,0.7,63
12767,A,2020-10-3 6,8,52,41,22,14,0.6,25.6,86,1009.6,0.8,63.1
12768,A,2020-10-3 7,9,36,30,18,40,0.6,27,80,1010.1,1.3,70.4
12769,A,2020-10-3 8,9,23,41,15,67,0.6,27.9,74,1010.8,2,82.3
12770,A,2020-10-3 9,10,18,47,16,81,0.5,28.8,70,1011.2,1.9,108.2
12771,A,2020-10-3 10,7,15,45,21,101,0.5,29.7,67,1010.9,1.8,93
12772,A,2020-10-3 11,4,8,38,17,112,0.5,30.5,63,1010.4,1.8,103.5
12773,A,2020-10-3 12,4,6,38,14,128,0.5,30.9,61,1009.6,1.8,95.9
12774,A,2020-10-3 13,4,5,31,13,128,0.5,32.3,55,1008.5,1.4,250.5
12775,A,2020-10-3 14,4,7,34,13,129,0.5,32.2,55,1007.5,1.7,82.3
12776,A,2020-10-3 15,4,9,39,12,135,0.5,31.8,57,1007.1,1.9,54.4
12777,A,2020-10-3 16,4,13,41,13,130,0.5,31.7,58,1007,1.4,52.9
12778,A,2020-10-3 17,4,22,33,10,119,0.5,31.1,62,1007.3,1.2,78.3
12779,A,2020-10-3 18,4,20,34,16,119,0.6,30.6,63,1007.8,1.1,92.3
12780,A,2020-10-3 19,4,16,38,18,108,0.6,30.1,67,1008.6,1,284.8
12781,A,2020-10-3 20,5,19,43,17,90,0.7,29.8,70,1009.5,1.4,242.6
12782,A,2020-10-3 21,4,20,59,16,79,0.7,29.2,72,1010,1.6,236.4
12783,A,2020-10-3 22,4,22,51,30,72,0.8,28.7,75,1010,1.3,232.2
12784,A,2020-10-3 23,4,13,39,30,83,0.6,28.2,76,1009.7,1.3,257
12785,A,2020-10-4 0,4,16,42,23,69,0.7,27.6,80,1009.2,0.7,27.3
12786,A,2020-10-4 1,4,16,42,23,65,0.6,27.2,82,1008.7,0.6,20.2
12787,A,2020-10-4 2,4,14,40,20,60,0.6,26.9,84,1008.4,0.5,58.7
12788,A,2020-10-4 3,4,20,37,20,44,0.6,26.6,85,1008.2,0.4,70
12789,A,2020-10-4 4,4,29,36,18,30,0.6,26.5,86,1008.3,0.5,74.5
12790,A,2020-10-4 5,4,34,38,21,27,0.6,26.4,86,1008.7,0.4,49.2
12791,A,2020-10-4 6,4,25,29,21,35,0.6,26.4,86,1009,0.4,55.8
12792,A,2020-10-4 7,5,33,28,18,30,0.6,27.7,81,1009.6,0.5,356.3
12793,A,2020-10-4 8,5,19,35,20,56,0.6,28.5,74,1010.1,0.8,26.3
12794,A,2020-10-4 9,6,20,32,19,67,0.6,29.5,69,1010.3,0.9,224.7
12795,A,2020-10-4 10,5,19,41,19,81,0.6,31.1,65,1010.1,0.8,271
12796,A,2020-10-4 11,5,18,58,24,119,0.7,31.3,64,1009.5,0.9,340.8
12797,A,2020-10-4 12,6,16,72,28,170,0.7,31.9,63,1008.6,0.9,266.6
12798,A,2020-10-4 13,6,16,68,39,206,0.7,32.9,60,1007.8,1,270.5
12799,A,2020-10-4 14,5,14,69,44,218,0.7,33.6,57,1007.1,1,270
12800,A,2020-10-4 15,5,15,72,47,216,0.6,33.8,55,1006.3,1,242
12801,A,2020-10-4 16,5,15,66,39,204,0.6,33.6,55,1005.9,0.9,265.9
12802,A,2020-10-4 17,5,18,56,35,180,0.6,32.8,57,1005.7,0.8,257
12803,A,2020-10-4 18,4,29,52,35,147,0.8,31.6,61,1005.9,0.5,243
12804,A,2020-10-4 19,5,37,58,38,110,0.8,31,63,1006.3,0.5,239.9
12805,A,2020-10-4 20,9,44,71,40,77,1,30.3,71,1007,0.8,243.7
12806,A,2020-10-4 21,11,38,74,47,67,0.9,29.6,77,1007.8,0.6,315.1
12807,A,2020-10-4 22,11,31,59,42,65,0.9,29.1,78,1008,0.6,322.7
12808,A,2020-10-4 23,12,39,49,33,48,0.8,28.8,80,1007.9,0.6,261.1
12809,A,2020-10-5 0,9,34,47,39,49,0.8,28.4,81,1007.8,0.6,263.2
12810,A,2020-10-5 1,7,30,60,37,45,0.8,28.3,82,1007.7,0.4,254.7
12811,A,2020-10-5 2,6,29,65,39,40,0.8,28.1,83,1007.5,0.6,254.8
12812,A,2020-10-5 3,6,27,57,38,36,0.8,27.9,84,1007.5,0.5,257.8
12813,A,2020-10-5 4,6,31,50,40,26,0.8,28.2,81,1007.8,1,335.4
12814,A,2020-10-5 5,6,23,31,32,26,0.7,27.8,76,1008.2,2,349.8
12815,A,2020-10-5 6,6,24,31,18,22,0.7,27.2,75,1008.8,1.7,357.2
12816,A,2020-10-5 7,6,25,35,17,21,0.8,27.1,73,1009.4,1.9,354.2
12817,A,2020-10-5 8,6,22,37,16,29,0.8,27.2,72,1010.2,1.7,359.3
12818,A,2020-10-5 9,6,19,39,15,37,0.8,28.5,68,1010.7,2.1,353.4
12819,A,2020-10-5 10,5,19,42,14,52,0.8,28.8,68,1010.7,2,11.1
12820,A,2020-10-5 11,5,19,44,18,62,0.8,29,68,1010.3,2,7.6
12821,A,2020-10-5 12,5,24,46,17,67,0.8,28.6,70,1009.6,1.8,25.5
12822,A,2020-10-5 13,5,26,39,16,68,0.8,29,71,1009,1.9,26.8
12823,A,2020-10-5 14,6,21,44,23,78,0.8,29.4,69,1008.6,2.4,20.8
12824,A,2020-10-5 15,5,20,53,18,77,0.8,29.1,70,1008.5,2.4,31.1
12825,A,2020-10-5 16,5,23,48,23,63,0.8,28.8,70,1008.8,2,22.8
12826,A,2020-10-5 17,5,26,39,19,53,0.8,28.6,71,1009.1,2.1,20.3
12827,A,2020-10-5 18,5,26,41,19,46,0.8,28.2,72,1009.3,1.9,24.7
12828,A,2020-10-5 19,5,31,39,19,37,0.8,27.9,73,1010,1.9,29.7
12829,A,2020-10-5 20,5,26,37,19,36,0.9,27.3,74,1011,1.8,22.2
12830,A,2020-10-5 21,5,26,36,13,31,0.8,26.9,74,1011.8,1.8,26.8
12831,A,2020-10-5 22,5,31,28,15,21,0.8,26.7,74,1012.2,1.8,29.9
12832,A,2020-10-5 23,5,32,32,12,18,0.8,26.5,74,1012.3,1.9,30.3
12833,A,2020-10-6 0,5,31,38,12,18,0.8,25.4,80,1012.5,1.5,38
12834,A,2020-10-6 1,4,31,32,14,12,0.8,24.7,86,1012.2,1.1,24.6
12835,A,2020-10-6 2,5,27,23,12,19,0.8,25.1,79,1011.8,1.8,30.4
12836,A,2020-10-6 3,5,25,23,10,21,0.7,25.1,77,1011.8,1.6,23.1
12837,A,2020-10-6 4,5,22,21,7,26,0.7,25,74,1011.8,1.8,12.6
12838,A,2020-10-6 5,5,18,22,8,33,0.6,24.8,72,1011.9,1.8,11.3
12839,A,2020-10-6 6,4,20,22,10,32,0.6,24.5,72,1012.4,2.1,22.8
12840,A,2020-10-6 7,5,23,19,10,30,0.7,24.5,72,1012.9,2,10.3
12841,A,2020-10-6 8,5,23,23,10,32,0.7,24.6,72,1013.5,2.2,14.8
12842,A,2020-10-6 9,5,21,34,7,36,0.7,24.7,70,1014,2.4,27.6
12843,A,2020-10-6 10,5,25,53,8,39,0.7,25.2,69,1014,2.1,28.6
12844,A,2020-10-6 11,5,22,41,16,58,0.7,26,66,1013.6,2.3,9.3
12845,A,2020-10-6 12,5,18,47,18,86,0.7,26.9,64,1013,2.2,347.9
12846,A,2020-10-6 13,5,13,41,15,106,0.7,26.6,64,1012.3,2.4,12.9
12847,A,2020-10-6 14,4,14,34,12,101,0.7,26.4,65,1012,2.1,27.1
12848,A,2020-10-6 15,5,16,30,13,90,0.7,26.5,65,1011.5,2.3,14.1
12849,A,2020-10-6 16,5,21,36,15,73,0.7,26.3,66,1011.5,2,29.7
12850,A,2020-10-6 17,5,28,43,14,60,0.7,26,67,1011.9,1.9,13.9
12851,A,2020-10-6 18,5,38,39,19,48,0.8,25.8,69,1012.5,1.1,20.9
