,place,time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1111,A,2020-9-7 10,28.77926,307.7685,0.01904455,72.0968,2.032753,140.8383,1.149685,0.4254941,421.6355,100.5835,98.88463,25.24339,436.2688,335.6093,403.2772,2.057364,22.89502,6.620647,4.539186,28.78568,0.1579692
1112,A,2020-9-7 11,29.73106,310.3242,0.01919362,68.4875,2.430056,128.2177,1.256368403,0.3389584,676.8331,100.5738,146.29098,33.44771,441.1716,428.8853,515.3599,1.3504033,18.33329,6.671771,4.790045,40.61859,0.1395696
1113,A,2020-9-7 12,30.98493,314.8238,0.01837738,60.65758,2.269322,137.9561,0.543381368,0.5621146,1009.1788,100.5401,221.1908,50.48601,447.5356,660.4799,793.6501,1.113551,16.57063,6.023556,4.467134,52.537,0.1277365
1114,A,2020-9-7 13,31.62058,316.5999,0.01809094,57.4082,3.144208,141.6087,0.27564516,0.3129473,1166.45,100.502,282.2178,57.50132,448.6715,738.5631,887.4769,0.8750428,18.42055,5.184058,3.913405,55.01269,0.1271495
1115,A,2020-9-7 14,31.70146,315.9622,0.01818368,57.39512,3.190512,146.5613,2.306434,0.9871735,1122.7764,100.4108,263.961,53.77817,454.2221,616.0632,740.2787,1.341569,19.34047,4.91596,3.657065,56.04876,0.1293901
1116,A,2020-9-7 15,31.96176,317.1992,0.01854059,57.52555,3.663304,129.4624,1.2427477,0.7475696,1217.757,100.3316,306.6441,60.29899,450.912,711.5616,855.0311,1.841933,24.19108,4.65322,3.422209,45.81307,0.1407944
1117,A,2020-9-7 16,30.40183,312.6143,0.01863394,63.72723,3.306501,132.0865,4.789153,0.6501986,528.9858,100.4041,208.0506,36.50733,446.6317,408.1889,490.4908,1.093677,26.09286,4.238491,3.103348,41.18132,0.1385965
1118,A,2020-9-7 17,31.01898,312.3948,0.01847312,60.76851,4.544439,142.1283,2.3491354,0.7633067,801.2378,100.3977,219.1909,40.26907,457.9873,402.0972,483.1704,0.3662174,28.84758,4.001012,2.828438,31.30438,0.1399732
1119,A,2020-9-7 18,30.81765,310.5469,0.01862564,62.09066,2.241143,161.8305,3.380334,0.5283409,869.2517,100.3997,124.4746,24.48836,453.7399,230.8804,277.4316,0.833016,35.17946,4.560575,2.969591,15.75903,0.1456319
1120,A,2020-9-7 19,29.96959,306.8981,0.01902879,66.88295,4.360107,102.13622,3.573876,0.888254,570.7541,100.5217,88.65285,16.68318,462.3613,45.87582,55.12547,2.187939,40.39045,6.187023,3.9097,7.674667,0.1641396
1121,A,2020-9-7 20,30.00862,305.9264,0.01846717,64.78292,2.523302,98.87164,0.8669199,0.4899281,533.4027,100.6198,46.48953,8.465642,449.9372,18.29295,21.9813,2.723451,42.98921,7.753732,4.868017,3.466222,0.1928194
1122,A,2020-9-7 21,29.43352,304.4888,0.01871826,68.08745,3.724517,100.01463,0.550611,0.5400091,364.0724,100.6512,38.16423,6.671777,443.4111,0,0,1.796002,44.30736,8.577003,5.244683,4.9923347,0.1848951
1123,A,2020-9-7 22,29.52188,304.3795,0.01966596,71.26057,2.645943,108.1088,0,0.8967908,509.5246,100.754,27.01639,4.66923,449.5047,0,0,2.1500291,43.96796,8.292303,4.941445,7.31218168,0.1884266
1124,A,2020-9-7 23,28.02091,303.009,0.01973621,78.54488,4.333193,155.9081,0.5118646,0.6750439,186.2224,100.8086,40.4934,5.57574,455.001,0,0,1.698878,41.90018,7.671592,4.8107,6.0991551,0.1858291
1125,A,2020-9-8 0,28.6912,302.7821,0.01997965,76.15226,4.166337,147.2809,0.0606021,0.6368314,533.6544,100.7307,18.64724,3.890191,440.7734,0,0,1.396341,19.628,3.907432,2.349645,19.94798,0.1142357
1126,A,2020-9-8 1,28.31091,302.4759,0.02005585,78.28209,3.444194,135.0544,0.660474,0.4297609,420.3013,100.7276,18.2895,2.905531,443.2309,0,0,0.8636858,17.08698,3.85766,2.220578,25.74795,0.10272596
1127,A,2020-9-8 2,28.08648,302.0599,0.01964175,77.77434,3.881753,137.6327,0.5543993,0.8277631,347.2796,100.7578,15.33993,3.559371,438.9287,0,0,1.0291786,16.52552,4.388395,2.521666,25.79845,0.10011951
1128,A,2020-9-8 3,28.25406,302.1375,0.02005123,78.54563,3.629359,129.4675,0.02656801,0.842607,453.5852,100.7535,13.35477,3.543356,449.0611,0,0,1.4267755,22.5162,4.105507,2.348526,17.858206,0.10329837
1129,A,2020-9-8 4,28.20801,302.1256,0.02018374,79.29809,2.710362,117.5885,0.203745,0.937459,454.4712,100.7522,11.29427,3.073045,452.8971,0,0,1.1040093,27.78583,3.96827,2.392087,13.149657,0.1112861
1130,A,2020-9-8 5,28.18874,301.7578,0.01946977,76.60654,3.723269,124.1916,0.0965289,0.7512634,421.8785,100.787,7.562817,3.240967,439.147,0,0,0.9301587,27.63597,4.699499,2.784993,16.2011756,0.1145709
1131,A,2020-9-8 6,28.12303,301.5418,0.01976002,78.11382,3.749913,123.35752,0,0.5738246,376.3197,100.8396,4.830409,2.609225,434.5745,0,0,1.419121,34.55617,6.931915,4.150772,11.723453,0.1324716
1132,A,2020-9-8 7,28.21174,302.3878,0.01988905,78.18346,2.923678,107.81618,0.628236,0.5782501,454.5441,100.8244,16.170888,6.025514,435.7158,56.74144,68.18203,1.7579639,34.09321,8.714852,5.569837,13.423399,0.1649186
1133,A,2020-9-8 8,28.69766,305.0793,0.02033995,77.64139,3.023395,130.6131,2.025352,0.5772938,450.4837,100.889,60.51841,16.904231,444.4548,210.95605,253.48995,1.88173,29.9202,8.50582,5.801784,17.949578,0.1711977
1134,A,2020-9-8 9,28.69703,305.4033,0.02032666,77.608,2.986687,122.11752,1.568287,0.6100016,446.7301,100.9079,66.79252,17.541623,445.8102,220.32103,264.7431,1.946963,28.72636,9.407182,6.590685,22.88575,0.1662837
1135,A,2020-9-8 10,29.08084,307.3255,0.02065181,77.00152,3.01713,115.92532,0.13769,0.780061,533.0765,100.9051,102.83664,23.845053,451.2569,314.72583,378.183,1.9861456,29.04055,7.697734,5.397008,34.850672,0.1547448
1136,A,2020-9-8 11,30.0072,309.11,0.01877655,66.46612,4.628877,141.68329,1.1318311,0.7576172,667.3285,100.9186,159.48295,37.07174,449.669,414.8384,498.4807,0.85768377,22.98345,6.078219,4.22494,44.37687,0.1479467
1137,A,2020-9-8 12,31.21381,313.7494,0.01874151,61.40653,3.459483,127.43513,0.286275,0.5094967,1024.0996,100.8443,222.3173,47.69432,447.3,607.2567,729.6958,0.8395198,19.52463,5.839311,4.4,50.17323,0.1470216
1138,A,2020-9-8 13,30.08874,312.3434,0.01910525,67.95256,4.18473,113.05089,10.321338,0.8993272,797.0572,100.8512,253.95932,46.172448,449.8241,530.50443,637.4686,1.621522,23.52976,4.612441,3.353832,46.01279,0.1482549
1139,A,2020-9-8 14,29.88021,309.7893,0.01846113,66.76515,3.142387,160.8589,10.050514,0.8588828,690.6317,100.8087,143.1083,24.42944,461.3589,214.0034,257.1522,1.3240255,22.92264,4.638754,3.422411,49.91864,0.1466375
1140,A,2020-9-8 15,30.19166,315.0125,0.01836909,64.16735,3.420891,157.5944,6.092971,0.8436737,725.464,100.8291,286.0216,57.9095,451.4323,722.9714,868.7415,2.315189,29.08646,6.529737,4.881089,49.48872,0.1680192
1141,A,2020-9-8 16,31.23535,315.6744,0.01865007,60.87113,2.92458,168.9958,1.4490471,0.5416101,1020.6824,100.7322,259.3802,52.53945,450.1567,632.9524,760.5719,2.150686,28.84483,6.916025,5.202173,43.15025,0.1645997
1142,A,2020-9-8 17,30.98276,312.1792,0.01807058,60.25312,2.778456,199.8712,1.6466895,0.779293,796.9307,100.7354,163.9157,29.57313,455.5598,301.81876,362.67344,1.4455555,31.05083,6.619852,4.687381,29.81262,0.1712865
1143,A,2020-9-8 18,31.23775,311.2452,0.01800027,58.69056,2.69155,142.1245,3.0940798,0.8945233,920.9596,100.8239,139.2662,30.37442,449.3935,278.9633,335.2106,1.9885007,37.81703,7.58904,5.236462,17.090166,0.1823358
1144,A,2020-9-8 19,30.94119,308.1383,0.01803915,59.89719,2.400003,153.3161,2.820767,0.6965672,657.192,100.8648,70.57428,15.24697,446.2584,90.65145,108.92905,2.153172,37.98239,9.193477,6.509042,4.015701,0.1915557
1145,A,2020-9-8 20,29.98268,305.5006,0.01833211,64.69413,4.707506,133.8799,3.297394,0.7902612,621.7755,100.9653,57.27792,12.50639,462.8585,6.60069,7.93158,2.019766,38.11,11.97705,8.589423,0.4056255,0.2192119
1146,A,2020-9-8 21,28.22321,304.1528,0.01911712,75.51479,2.013064,171.1777,2.796616,0.5795518,227.49201,101.0664,38.92787,5.263767,451.8127,0,0,4.397437,36.04227,10.984254,7.133001,0.16906512,0.2071045
1147,A,2020-9-8 22,29.14243,303.8645,0.01857842,69.10501,2.714997,135.994,0.0852558,0.6148247,451.9007,101.0601,25.12108,5.447616,442.4055,0,0,4.397035,36.35168,13.36545,8.463627,0.01453084,0.2126953
1148,A,2020-9-8 23,28.99596,303.4078,0.01825087,68.51876,3.213709,141.1017,0,0.6869451,397.4746,101.0533,22.03093,5.516751,442.4237,0,0,3.611888,36.11079,11.114383,7.280816,0.9660353,0.1842059
1149,A,2020-9-9 0,29.1347,303.2314,0.01933236,71.82385,3.289929,156.5542,0,0.6333107,432.5753,100.927,16.32447,4.351048,444.5373,0,0,3.330801,27.01828,9.251282,6.112654,4.24728,0.157511
1150,A,2020-9-9 1,28.9245,302.99,0.01960368,73.78753,2.562135,163.1085,0,0.7535142,485.3006,100.912,13.42051,3.185876,443.9857,0,0,2.196489,24.91436,7.921255,5.201351,6.398505,0.1436869
1151,A,2020-9-9 2,28.88474,302.7474,0.01956723,73.80212,3.104135,160.9481,0,0.6984072,467.5416,100.8787,11.50569,3.189949,442.1249,0,0,1.8077303,24.70969,6.776054,4.41125,7.373841,0.1330014
1152,A,2020-9-9 3,28.80527,302.5823,0.01942748,73.62172,2.669121,165.4387,0,0.5798727,401.6727,100.8593,8.974902,2.761453,442.5243,0,0,1.9731226,26.01331,6.337068,3.875812,6.493047,0.1351201
1153,A,2020-9-9 4,28.65552,302.3548,0.01956922,74.84993,2.343806,155.4038,0,0.692391,411.0653,100.8553,6.96321,2.183729,440.9111,0,0,1.4667017,24.85647,7.671573,4.495375,7.098472,0.132813
1154,A,2020-9-9 5,28.62686,302.2396,0.01978278,75.81314,2.453008,155.0503,0,0.7957436,449.5744,100.8738,5.958757,2.010822,442.4407,0,0,1.4677447,26.95218,10.061117,5.690764,4.990678,0.1383338
1155,A,2020-9-9 6,28.40711,301.9523,0.02005297,77.92438,2.272444,147.0292,0,0.7007417,367.0018,100.9089,5.164501,1.543452,440.5323,0,0,2.114326,31.05378,14.320822,8.079956,1.8888268,0.1709436
1156,A,2020-9-9 7,28.28627,302.4564,0.02037546,79.78548,1.679378,128.5162,0,0.708131,407.5769,100.9331,11.905029,3.678368,441.8802,38.8647,46.70085,3.572308,28.19066,16.44687,9.796057,6.271936,0.1951466
1157,A,2020-9-9 8,28.89383,305.7781,0.0202884,76.50786,1.78144,136.1641,3.32E-05,0.8480179,530.6939,100.9555,55.51442,14.724431,441.7048,208.21483,250.1964,2.927049,25.5679,14.758571,9.600107,13.59511,0.1851967
1158,A,2020-9-9 9,29.02784,306.5692,0.02028192,75.87834,1.81909,128.2312,0.0432942,0.9096988,569.9189,100.9675,67.8578,17.37308,448.2799,239.5882,287.8953,2.631743,27.05392,13.94408,9.682074,17.20701,0.1776787
1159,A,2020-9-9 10,29.6948,308.8855,0.01929408,69.33586,1.544816,161.8438,0.5814507,0.8685381,720.9131,100.992,96.1294,25.76167,451.4075,337.9851,406.1316,1.32689,25.64291,13.23835,9.727992,30.15025,0.1729789
1160,A,2020-9-9 11,29.42607,311.3622,0.01982229,72.38299,2.92449,80.23635,2.47178874,0.7225334,631.5708,100.9561,191.845,39.93784,444.8653,543.7216,653.3503,2.789381,24.93104,13.14925,10.063761,51.0621,0.183146
1161,A,2020-9-9 12,30.2782,315.0118,0.01917675,66.43108,2.29605,130.5105,1.2638048,0.6303268,815.8968,100.9114,244.5756,51.0124,445.1486,682.3174,819.8906,2.27202,19.19471,12.05583,9.347791,67.07998,0.1702612
1162,A,2020-9-9 13,31.14842,316.1706,0.01880429,61.70553,2.344507,140.2639,0.02257759,0.4720362,971.3334,100.7814,253.7922,49.06246,444.3876,655.6043,787.792,1.070985,21.40642,9.764978,7.699404,61.36999,0.15713
1163,A,2020-9-9 14,31.78024,316.3011,0.01849048,58.2358,3.070292,136.5908,1.2765532,0.4081689,1089.437,100.6804,269.0349,52.44458,453.4773,621.5992,746.9297,0.7176722,28.94503,6.354234,4.998025,46.98525,0.1702381
1164,A,2020-9-9 15,28.40438,309.0187,0.01801416,71.37752,6.920797,220.3004,5.1468324,0.795951,598.0838,100.7472,228.8662,25.38625,445.9497,240.19058,288.61941,1.047538,28.77115,4.578259,3.248242,45.3299,0.171909
1165,A,2020-9-9 16,28.41098,307.698,0.01771658,69.66461,2.86586,236.7101,6.261784,0.7337351,443.9275,100.6439,126.39262,18.57912,451.8022,143.91099,172.9272,2.084161,25.71108,5.317661,3.632784,42.93381,0.1580664
1166,A,2020-9-9 17,30.05212,311.7274,0.01562374,54.58653,3.420484,263.7105,1.06277345,0.696075,550.3426,100.6271,200.5616,41.57615,443.2222,438.0009,526.3138,2.950831,38.53208,5.878148,3.901592,25.8735,0.1795369
1167,A,2020-9-9 18,30.58607,310.385,0.01584039,53.57976,2.682977,222.2256,0.303465,0.4838138,703.7928,100.616,131.5529,26.64947,444.0935,254.7569,306.1232,3.753878,50.2483,8.97022,5.839026,16.57103,0.2043062
1168,A,2020-9-9 19,30.62266,307.9661,0.01633753,55.20682,2.300495,219.2123,0.443952,0.7353976,680.4962,100.654,71.86199,13.701347,447.3062,86.78285,104.2808,3.202014,56.07954,15.327141,9.69838,5.392858,0.242625
1169,A,2020-9-9 20,30.00237,305.7701,0.01721607,60.48463,2.505948,205.0076,1.122528,0.7671369,615.6506,100.7242,45.14824,5.712852,441.7124,16.62549,19.97763,4.62329,55.52665,17.025754,10.247794,1.315933,0.2377367
1170,A,2020-9-9 21,29.54647,304.6876,0.01755861,63.46926,1.7605502,219.1497,0.0754485,0.7806477,504.5341,100.7292,28.46164,3.653454,447.1441,0,0,5.127863,48.84317,15.417133,8.738601,0.6363243,0.2244661
1171,A,2020-9-9 22,29.57678,304.2481,0.01797034,64.87554,1.960568,218.2109,0,0.7102715,601.8526,100.7444,21.74769,3.08753,443.4298,0,0,4.286636,44.62558,14.341249,8.312504,0.22244953,0.2272498
1172,A,2020-9-9 23,29.33209,303.7957,0.0182703,66.97144,2.304066,264.6455,0,0.7552363,431.4756,100.7501,19.87594,2.948708,443.3086,0,0,3.162497,34.26578,12.147866,7.551245,1.0307021,0.180656
1173,A,2020-9-10 0,29.50318,303.928,0.01859023,67.31786,2.831055,204.7463,0,0.8035553,514.5516,100.6255,20.66241,4.290074,448.9747,0,0,4.597392,31.23817,9.486719,5.752234,1.1821929,0.1554019
1174,A,2020-9-10 1,29.28914,303.5025,0.01838666,67.44165,2.979674,211.3765,0,0.749049,447.5619,100.5993,17.42273,3.684799,443.078,0,0,3.089188,30.09249,9.163231,5.454233,1.1671022,0.1491487
1175,A,2020-9-10 2,29.06789,303.1398,0.01832555,68.14092,2.931471,210.606,0,0.7565572,435.4945,100.5673,14.840844,3.2784623,440.8169,0,0,2.671416,29.73516,10.240655,6.048995,1.0911136,0.1471316
1176,A,2020-9-10 3,28.8305,302.7947,0.01838165,69.37631,2.529841,207.8865,0,0.7105231,382.9399,100.5489,12.067998,2.6394368,438.2758,0,0,2.702317,29.19963,11.003291,6.395899,0.94208035,0.1465035
1177,A,2020-9-10 4,28.62155,302.3488,0.01847784,70.64879,2.026202,209.3694,0,0.6621743,341.4563,100.5432,7.381675,1.7342204,428.1528,0,0,2.993495,29.42452,12.52683,7.199019,0.33218149,0.1534554
1178,A,2020-9-10 5,28.39134,302.0457,0.01855418,71.96105,1.742821,207.9099,0,0.5898437,304.2112,100.5556,5.87824,1.3938243,429.9601,0,0,3.772128,31.06737,15.38734,8.709451,0.068818989,0.1771866
1179,A,2020-9-10 6,28.24263,301.8035,0.01867473,73.12181,1.220263,216.4789,0,0.6402782,315.3416,100.5836,4.791118,0.9680801,431.4162,0,0,4.832741,33.16282,21.76194,12.18752,0.5336398,0.2272625
1180,A,2020-9-10 7,28.21131,302.594,0.01889206,74.17757,0.9088256,240.6078,0,0.6398106,343.2389,100.6087,14.316672,5.0085954,425.0524,65.92782,79.2204,5.240402,29.44836,22.35615,13.23141,4.624458,0.2414572
1181,A,2020-9-10 8,28.91561,306.1497,0.01897151,71.40537,1.288606,226.9766,0,0.6088167,616.7721,100.6255,58.82693,16.038573,427.7632,233.91088,281.07345,4.220037,23.1372,18.10174,11.411978,11.352446,0.2077791
1182,A,2020-9-10 9,29.12858,307.1253,0.01872866,69.44283,1.323895,232.1888,0,0.6495849,640.7082,100.6318,69.73286,18.72339,430.318,270.1234,324.5874,3.316805,19.25712,15.93408,10.720417,21.29384,0.1829716
1183,A,2020-9-10 10,29.78119,309.8399,0.01836872,65.54439,1.802583,234.279,0,0.6176663,786.2557,100.629,122.71222,28.71456,432.3641,406.09,487.9688,3.136784,17.2843,16.56233,11.66641,40.19071,0.1684943
1184,A,2020-9-10 11,30.76068,313.2633,0.01761605,59.25584,2.482093,240.166,0,0.666855,967.0606,100.6001,195.527,42.26502,433.7985,578.5163,695.1604,2.761916,15.14863,18.5097,13.57799,71.97651,0.1679365
1185,A,2020-9-10 12,31.93702,316.5974,0.01620649,50.76962,2.983069,230.5641,0,0.645852,1137.204,100.5418,266.174,55.77237,432.4882,736.135,884.5594,2.124671,12.44974,17.24967,13.10801,90.54822,0.1609229
1186,A,2020-9-10 13,33.04248,318.6923,0.01511178,44.15113,3.617367,226.5417,0,0.5977372,1357.506,100.4675,316.8799,64.29814,435.5253,812.8919,976.7926,1.5516756,13.3789,15.6381,12.116074,92.81362,0.1542517
1187,A,2020-9-10 14,33.80975,319.96,0.01521696,42.41726,3.895197,227.1001,0,0.5514388,1561.093,100.3517,342.5104,66.9609,440.8649,830.5146,997.9684,1.2616261,16.19374,14.7751,11.893165,87.49341,0.1556211
1188,A,2020-9-10 15,34.49236,320.1624,0.01505549,40.2199,4.184158,231.3025,0,0.4497294,1716.538,100.2633,338.7721,64.90877,447.147,773.7407,929.7476,0.8805637,19.36892,9.870835,7.807435,68.82961,0.1499176
1189,A,2020-9-10 16,33.3922,316.967,0.01654627,47.1455,4.152637,183.6181,2.442587,0.6116246,1450.183,100.2708,274.8859,54.29869,457.1826,537.0388,645.3198,0.6940116,24.49645,8.801603,6.882326,53.0592,0.1549639
1190,A,2020-9-10 17,32.8817,315.0109,0.01724492,50.55199,2.506808,215.6369,4.150796,0.4684636,1298.089,100.2349,185.8867,39.32198,453.1349,389.1061,467.5602,0.4689051,37.92019,5.668902,4.341329,30.02171,0.1764917
1191,A,2020-9-10 18,30.18779,310.0776,0.0183314,63.56879,4.874775,131.9354,2.542924,0.8814932,394.6741,100.3254,178.7752,26.71104,456.0923,218.213,262.21,1.522236,44.48218,11.42818,8.81915,17.0415,0.1791554
1192,A,2020-9-10 19,27.82897,305.6831,0.01846768,75.16377,5.439593,209.9016,17.9052,0.8653649,315.3595,100.4634,124.4017,12.850091,447.6459,72.231141,86.79487,3.893084,53.08881,14.39024,9.070754,5.203226,0.2083933
1193,A,2020-9-10 20,28.38459,305.0785,0.01644462,63.64923,2.32563,197.2884,2.3023571,0.3809018,250.7584,100.4303,58.48831,9.503763,442.5735,19.02648,22.8627,4.346598,50.37286,13.83244,7.875657,4.321295,0.2168664
1194,A,2020-9-10 21,29.57532,304.7335,0.01535855,55.41709,3.493152,218.4879,0,0.4853593,377.8065,100.4903,38.05969,9.368659,442.582,0,0,7.029708,44.5321,10.84603,6.512517,5.663062,0.1914467
1195,A,2020-9-10 22,29.65475,304.3778,0.01515898,54.51956,3.457122,191.5293,0,0.4131495,437.3844,100.5201,28.84846,7.716034,439.4883,0,0,5.780227,34.54366,7.929991,5.143207,4.930112,0.1631336
1196,A,2020-9-10 23,29.55022,304.035,0.01603629,57.81091,3.459015,188.5613,0,0.4984258,430.1936,100.5101,24.31485,5.852612,438.9724,0,0,4.892727,28.34657,6.105856,4.066556,3.244812,0.1434883
1197,A,2020-9-11 0,29.10662,303.2388,0.0191843,71.0903,4.154078,199.6269,0.000401115,0.4878988,473.5193,100.4961,19.94597,2.690916,432.3956,0,0,3.259709,22.19689,8.180179,5.202968,1.705505,0.1298299
1198,A,2020-9-11 1,28.82153,302.8122,0.01957825,73.83984,3.796027,202.9356,0,0.3983535,380.4229,100.4961,15.90133,1.918474,428.5718,0,0,2.682042,21.99478,8.331006,5.143128,1.728036,0.124708
1199,A,2020-9-11 2,28.6629,302.5893,0.01981954,75.48763,3.335595,201.0057,0,0.3769441,329.1807,100.4924,13.25796,1.508346,431.1223,0,0,2.426991,22.02232,9.099323,5.538721,1.8539561,0.1251075
1200,A,2020-9-11 3,28.53751,302.4265,0.02006208,77.01336,2.818895,198.8993,0,0.335807,327.5311,100.4977,11.00706,1.1808027,433.7019,0,0,2.385731,21.78147,9.335358,5.56333,1.763054,0.1244455
1201,A,2020-9-11 4,28.47106,302.2275,0.02007417,77.41001,2.938932,199.0428,0,0.3109461,285.4935,100.5259,9.072093,1.0707921,432.6163,0,0,2.671328,22.04374,9.397656,5.441188,0.9204185,0.1285132
1202,A,2020-9-11 5,28.35608,301.97,0.01997409,77.62338,2.323287,203.0208,0,0.625911,248.6866,100.5701,5.881636,0.8028669,429.9502,0,0,2.84603,22.74565,11.79726,6.697564,0.2976839,0.1410362
1203,A,2020-9-11 6,28.55881,302.3148,0.01989661,76.37871,2.438374,200.6273,0,0.7989451,321.5065,100.6288,8.575839,1.085888,450.8468,0,0,2.423878,22.54123,13.9268,7.915548,0.9856551,0.1543427
1204,A,2020-9-11 7,28.57,302.8519,0.01976608,75.83677,2.0734611,209.7468,0.00274372,0.3722249,440.1121,100.6793,17.484886,4.8308412,429.7252,62.63488,75.264,2.464288,18.41948,13.57823,7.929884,5.47979,0.1602191
1205,A,2020-9-11 8,29.22552,305.7765,0.0192755,70.99471,2.363633,202.41,0,0.3690568,661.6284,100.7084,64.28508,16.178045,433.2683,224.35652,269.59329,2.648967,15.12679,13.3117,8.099718,9.871901,0.1550579
1206,A,2020-9-11 9,29.50377,307.1091,0.01921124,69.64594,2.515703,204.4443,0,0.575233,727.9836,100.7258,79.63812,20.1722,434.4734,280.2593,336.7674,3.016676,13.81509,13.64393,8.3924,15.89042,0.152724
1207,A,2020-9-11 10,30.13657,309.4352,0.01870836,65.17623,2.928185,214.1239,0,0.5867732,822.8847,100.7475,129.37319,29.26548,437.8446,398.0735,478.3354,2.324426,15.15257,15.07482,9.860197,31.07728,0.1530613
1208,A,2020-9-11 11,30.98504,312.827,0.0185953,61.51355,3.060948,231.9049,0,0.4026009,988.7536,100.7392,196.0029,40.99625,445.2561,555.6221,667.6505,1.0059909,13.28487,11.93677,8.199166,50.74082,0.1364297
1209,A,2020-9-11 12,31.86668,316.1126,0.01836532,57.54227,3.237404,239.2199,0.1378048,0.4468,1210.196,100.6916,263.6293,54.48748,442.3241,715.3532,859.5873,1.0115106,13.91475,11.78425,8.441105,59.64875,0.1386426
1210,A,2020-9-11 13,32.65495,318.0726,0.01779442,53.13164,3.123424,237.2996,1.0648543,0.4717071,1425.372,100.6528,293.2345,62.74541,448.7884,763.6958,917.6767,0.8645814,18.88105,9.273346,6.963802,57.58113,0.1471026
1211,A,2020-9-11 14,33.04958,317.3576,0.01742064,50.74824,3.164797,226.4541,0.923805,0.881137,1415.268,100.5902,262.4221,57.26704,453.0792,632.4763,759.9998,1.404876,21.16126,7.873973,6.016244,57.14767,0.1499078
1212,A,2020-9-11 15,32.84256,316.7541,0.01748913,51.53605,2.44871,207.9972,2.88395,0.3795126,1345.042,100.5525,228.7552,49.72487,453.7536,550.0768,660.9865,1.169885,23.24014,8.753393,6.784447,52.12035,0.1506518
1213,A,2020-9-11 16,32.92215,314.9245,0.01745654,51.23796,2.586298,199.9416,1.820642,0.816892,1286.2841,100.5272,183.646,36.74469,465.2728,352.4575,423.5227,0.8830584,25.37497,8.32232,6.448007,45.54489,0.1534001
