,pre_y0,pre_y1,pre_y2,pre_y3,pre_y4,pre_y5
1761,6.080499,35.66427,43.98055,38.83004,105.6915,0.2483123
1762,4.874837,34.64885,50.6888,45.46135,116.7224,0.242042
1763,4.892558,39.45222,46.32816,41.79684,119.20721,0.2482249
1764,4.682588,40.60895,49.59256,44.7365,121.80699,0.2476309
1765,3.912969,39.05733,49.73651,44.62067,122.4175,0.2316599
1766,3.111888,42.79867,30.44709,26.81612,112.31298,0.2187222
1767,3.270407,44.08033,21.61029,18.71037,101.65099,0.2036944
1768,3.199651,56.47274,16.4789,13.500092,72.54755,0.2095912
1769,3.61955,57.36995,16.29825,11.924936,55.5839,0.2007805
1770,3.04459,56.45379,24.2341,18.33787,51.79772,0.2205051
1771,2.042424,38.67873,21.91202,17.3194,67.0906,0.1971269
1772,2.102363,31.61265,11.833343,9.970548,76.66842,0.2120689
1773,2.465951,43.43697,7.534723,6.18057,70.7521,0.2290029
1774,4.737116,50.82703,9.649015,8.275769,43.54852,0.2370798
1775,8.810174,53.89785,9.0247165,7.5527565,50.95283,0.255943
1776,5.429778,40.22739,13.428354,11.76067,52.40756,0.2242725
1777,6.206287,42.77857,18.20265,16.12455,33.82159,0.2026881
1778,7.50488,51.27283,20.34078,17.95773,18.8409,0.1662584
1779,7.553413,58.03679,23.49558,20.39589,8.394953,0.1541714
1780,7.91112,56.58157,25.87813,22.27672,11.56216,0.171006
1781,10.344717,59.44154,26.19077,22.45041,13.443818,0.2125598
1782,15.77591,62.91923,26.05186,22.32596,18.10653,0.2849149
1783,18.88437,63.87381,26.53038,22.97562,28.49752,0.3171372
1784,16.1611,58.80053,26.92617,23.45968,52.22892,0.3022608
1785,12.74698,47.35322,29.9461,26.52922,89.14282,0.2865457
1786,11.03095,42.92982,31.89845,28.41117,112.9901,0.2847299
1787,10.125926,47.06539,30.14528,26.77951,117.7294,0.2871898
1788,9.845959,59.63331,27.78692,24.6584,103.8105,0.3195672
1789,11.55945,83.80462,29.82758,26.44181,76.51641,0.4860546
1790,8.919744,85.71803,30.35182,26.96535,65.53648,0.7854291
1791,10.84162,97.34059,31.2247,27.44793,39.52398,1.265609
1792,15.72794,110.8198,33.36891,29.09583,10.11494,1.199286
1793,17.94043,105.9153,36.26896,32.07048,0.5514619,0.958909
1794,17.62392,102.2383,37.74415,33.54081,0.3772736,0.9965706
1795,16.27918,98.95107,37.54427,33.62862,3.884143,0.5219113
1796,14.59029,80.42142,37.11826,33.65376,19.8859,0.2673883
1797,12.12959,60.92874,32.63382,29.69048,37.95057,0.2091313
1798,14.02459,55.14806,30.87405,28.08204,41.30634,0.2038895
1799,15.75491,56.03112,29.01071,26.35654,37.58631,0.2147472
1800,14.038413,60.83312,29.32308,26.51492,28.45321,0.2171692
1801,12.863822,65.7129,30.84722,27.62215,21.845787,0.2408342
1802,13.306,77.69426,36.18602,31.78225,8.831631,0.2955314
1803,13.271988,80.00802,47.08782,40.29013,3.2773707,0.3704366
1804,14.16788,71.57311,54.31547,47.57359,9.837896,0.4351307
1805,17.93836,70.33343,52.35311,46.59521,14.06726,0.4391723
1806,18.31825,67.30449,47.43719,42.41046,23.29255,0.3893189
1807,17.54956,64.83651,44.75782,40.17739,36.95648,0.344643
1808,15.474,61.20138,42.83405,38.64099,54.34934,0.3094392
1809,14.47975,59.00578,42.74825,38.61854,70.2871,0.2934113
1810,14.89566,62.26548,40.03708,36.08075,80.23019,0.2982434
1811,13.89633,64.20361,41.04661,37.00482,90.63824,0.2960429
1812,11.63401,60.11859,41.98524,38.43468,105.43153,0.2817723
1813,9.977405,56.80696,43.20979,39.64947,116.1749,0.3425177
1814,8.997529,66.10674,44.86469,40.59187,103.0009,0.6060665
1815,11.29225,91.39864,44.63727,39.79259,55.98335,0.801495
1816,8.921334,90.99781,40.93269,35.91093,25.26744,0.6305942
1817,15.34436,114.8697,47.52734,41.63718,3.008321,1.1508382
1818,23.44685,114.5095,59.09326,52.21742,0.005422922,2.003175
1819,23.06894,100.87145,53.7773,48.19632,0.44309305,1.212695
1820,22.06788,94.1158,43.32648,39.11478,4.020501,0.4607331
1821,14.34235,78.38711,39.858,36.18438,17.96235,0.2337411
1822,10.267881,67.88584,43.33726,39.47955,24.68925,0.182816
1823,6.857313,58.67725,40.89183,37.1183,29.91907,0.1521416
1824,5.309024,49.55524,37.37962,33.94789,37.55968,0.1351374
1825,4.307311,41.62533,38.18483,34.71436,45.65216,0.1246138
1826,3.893542,46.30259,43.87105,39.75595,42.39179,0.1288596
1827,4.424335,70.70209,52.61451,47.13189,20.26486,0.1644203
1828,5.616365,77.7641,58.80927,51.96907,17.30896,0.1996949
1829,8.306979,78.77817,59.28852,52.68935,18.69192,0.2347319
1830,11.90679,72.80223,55.32484,49.68213,27.28059,0.2680228
1831,11.785842,63.19674,51.53911,46.56049,41.57975,0.2541909
1832,9.825151,51.95538,51.90871,47.19996,61.06667,0.2281276
1833,9.105293,45.3349,55.0219,50.18901,77.21075,0.215574
1834,10.169676,49.81027,50.04376,45.5636,81.36252,0.2217828
1835,10.356322,54.37238,45.16904,41.16318,81.15358,0.2221583
1836,9.41159,62.55426,39.59953,36.25049,69.90754,0.2204917
1837,4.263745,63.27307,43.01763,39.70695,57.79463,0.1894997
1838,2.93541,63.20692,45.82706,42.01553,49.75436,0.177995
1839,3.087895,63.97795,43.73017,39.27051,37.72439,0.1641298
1840,4.212066,70.42106,43.37143,38.79619,25.62172,0.1714492
1841,11.66973,94.88308,49.59227,44.39307,5.666506,0.3215995
1842,15.28815,100.96708,55.79118,50.29574,3.438745,0.2965812
1843,17.7055,100.43664,59.34555,53.85871,4.394473,0.2670037
1844,21.06145,95.3057,56.88506,51.90689,8.100635,0.2818162
1845,14.01235,72.87647,53.38922,48.90341,27.153,0.208266
1846,12.297509,65.37614,53.26664,48.81382,31.38318,0.1817574
1847,9.293192,59.49504,52.31903,47.62107,34.60395,0.1572157
1848,6.909558,55.45749,52.76981,47.86749,38.39255,0.1391302
1849,6.510811,55.30489,54.50387,49.3527,40.1352,0.1323009
1850,7.087963,63.45961,61.72433,55.78059,32.1798,0.1436912
1851,7.751415,79.0246,75.7131,67.96178,18.36971,0.1730487
1852,8.42575,78.87626,82.37936,73.87048,22.41886,0.1913835
1853,9.610316,76.17332,79.8287,72.13994,28.24756,0.2001395
1854,10.752328,67.58137,78.96734,72.01861,38.03032,0.2058291
1855,9.671166,54.31708,62.63328,57.25618,54.92736,0.1909287
1856,8.703716,44.95023,53.14306,48.72351,71.80954,0.1787733
1857,8.809086,41.45724,60.91837,55.97153,83.65462,0.1799629
1858,9.167403,45.24075,62.23922,57.21629,84.57221,0.1866622
1859,7.501009,50.2741,57.72981,53.42854,80.48717,0.1834235
1860,5.64631,54.13582,58.8736,54.80813,76.87442,0.1774336
1861,5.493599,60.45006,55.10569,51.25551,68.18517,0.2023155
1862,5.689855,65.46216,52.02578,48.02757,57.07705,0.2311663
1863,6.763482,72.76999,50.86564,45.97286,39.52699,0.2675957
1864,9.506822,87.83771,55.71869,49.89725,18.24452,0.3969134
1865,19.27429,109.4127,71.68664,64.60219,3.1915789,0.6686027
1866,22.11525,108.0508,70.07858,63.63331,2.3301406,0.4741376
1867,17.96838,105.04459,66.86898,60.90352,4.101769,0.3134202
1868,12.96058,90.64089,65.8468,60.39635,14.56598,0.2337778
1869,12.58463,75.93857,68.20817,62.71048,28.32959,0.1993344
1870,9.205332,65.65822,67.54774,61.82948,34.95504,0.1657378
1871,6.140903,59.43183,64.63014,58.55698,37.79647,0.1437806
1872,5.327703,51.40255,58.5473,53.21759,43.19583,0.1326904
1873,5.611148,48.54918,55.59878,50.4444,46.97315,0.1292336
1874,5.928697,53.89791,59.64623,53.63585,42.11895,0.1351686
1875,6.359557,65.17286,64.6796,57.8654,32.11813,0.1591943
1876,7.486975,75.18529,67.01617,59.74616,25.16722,0.1900534
1877,7.951425,74.46086,63.50692,56.39238,29.81754,0.191398
1878,7.986777,65.43583,56.75345,50.63326,41.72006,0.1846497
1879,7.980332,53.91278,51.6351,46.58001,55.80731,0.1782223
1880,7.330966,44.58009,48.81931,44.49486,70.68894,0.1654176
1881,6.492347,38.51096,47.85741,43.94724,83.97307,0.1575281
1882,5.077069,35.2315,47.63208,43.98263,92.27195,0.1553498
1883,4.11563,40.4738,46.5597,43.12418,88.62964,0.1596704
1884,3.4813,47.05294,45.40167,42.05913,80.80843,0.1630007
1885,3.645089,55.00633,43.69057,40.29472,68.28873,0.1757436
1886,4.525178,67.20001,41.74442,38.01277,50.87643,0.1903544
1887,5.181216,71.97789,40.67679,36.35071,36.7882,0.1928995
1888,5.032463,69.34575,38.38973,33.80049,31.72986,0.169242
1889,6.920556,83.53116,35.43006,30.92827,16.53446,0.1881292
1890,13.488089,99.45989,36.45587,31.71541,3.2207345,0.2615704
1891,16.93252,105.66602,37.15996,32.68997,1.6522325,0.2866728
1892,17.31592,107.8559,38.24377,33.97864,1.7332842,0.2880714
1893,21.66529,102.3034,42.4473,38.17103,8.730673,0.2911294
1894,21.26616,90.9033,42.69301,38.27972,16.58253,0.2571364
1895,18.73935,88.87709,42.90601,37.99261,16.314332,0.2361576
1896,13.789207,83.64269,43.50947,37.69061,17.44518,0.2012313
1897,9.270748,72.3928,43.51814,37.16979,24.6326,0.1658317
1898,7.850547,69.09543,45.12437,38.47014,28.27005,0.154151
1899,8.189995,79.94102,53.54217,45.0553,21.2023,0.1794934
1900,9.480315,84.57894,59.20377,49.40998,25.29039,0.2084037
1901,12.42034,86.6521,55.74633,49.07257,30.30869,0.2386874
1902,15.8984,83.99345,53.56269,47.6701,36.06797,0.2682919
1903,13.31193,65.10741,48.54506,43.68322,56.77622,0.2268743
1904,9.333221,48.49043,44.70435,40.56217,76.55402,0.1778358
1905,6.894339,42.41808,43.79245,39.65848,91.33376,0.1587549
1906,5.952884,37.22373,42.16863,38.27642,105.359,0.1531513
1907,6.595277,41.34081,43.11998,39.62412,104.56559,0.16637
1908,10.151004,63.74134,44.10746,40.143,80.96061,0.2051863
1909,13.4518,84.90185,43.64395,39.64821,58.53994,0.2271852
1910,14.18928,96.57527,42.26277,38.42707,43.73275,0.2286852
1911,14.38558,92.54989,41.6336,37.52568,39.04337,0.2397479
1912,17.1849,110.935,49.99031,43.61499,21.22808,0.4523329
1913,27.23392,142.5202,61.41002,52.71774,0.3174724,1.080294
1914,28.68451,140.7319,62.24918,53.40434,2.885328771,1.0738581
1915,14.262194,77.86336,54.83058,46.27104,46.5101531,0.4901762
1916,18.684778,70.2676,54.73635,45.567,46.12507482,0.5322743
1917,45.08879,109.10025,63.65851,53.21499,4.704210541,1.1985073
1918,63.4449,123.2176,68.74203,55.78672,1.26E-08,1.315774
1919,68.45582,123.4023,77.11573,60.61166,2.08E-05,1.280968
1920,58.80876,121.2884,80.2847,60.73016,0.00043769,1.105645
1921,48.75419,112.4867,83.88585,62.5277,1.83E-05,0.9436628
1922,55.61138,107.9608,75.79668,57.7656,1.58E-05,0.9339133
1923,28.74839,101.51211,71.23597,54.4181,0.4704378,0.5268089
1924,15.73331,85.60247,76.36712,58.82911,10.221079,0.4522436
1925,12.64566,71.4767,60.70774,51.59372,27.55653,0.3359543
1926,13.14962,78.03964,52.08716,45.80028,31.29462,0.30729
1927,10.154401,56.38317,45.36163,40.45965,59.0895,0.2514368
1928,7.405347,38.77455,42.33988,38.13426,85.97529,0.1953888
1929,6.073895,30.87621,42.57866,38.40529,108.9993,0.1780472
1930,5.482525,27.51869,39.175,35.3212,124.2915,0.1708786
1931,5.80675,30.91431,36.75255,33.1765,123.9174,0.1727166
1932,7.289043,43.32158,36.55946,33.08946,110.9832,0.1847695
1933,8.856929,59.38593,35.69555,32.45226,93.51298,0.1990551
1934,10.573891,79.74388,34.85637,31.39842,68.90704,0.2183375
1935,13.33308,99.61852,35.31854,31.19083,40.31775,0.2626243
1936,16.17226,122.7934,40.75839,35.04021,12.015486,0.4588167
1937,21.67064,136.2748,53.10092,45.52685,2.498128,1.0770553
1938,31.12264,146.5273,64.23308,53.96303,0.07064876,1.447938
1939,9.948377,89.44555,60.25446,50.11801,35.20679,0.3212688
1940,14.332987,88.06248,60.2978,49.64588,28.214415,0.5285638
1941,31.95653,111.5444,59.83398,51.94302,1.8793868,0.9172929
1942,33.84148,106.1516,59.69687,51.72795,1.906643,0.8625422
1943,25.62863,85.87384,46.08751,40.43977,18.01964,0.5780852
1944,15.41997,63.72235,51.003,44.57292,36.14331,0.3053555
1945,8.236835,67.4952,46.5414,39.46712,28.77866,0.1927634
1946,6.804243,63.21487,44.8202,37.79011,33.16456,0.1554328
1947,7.27502,74.02428,52.17767,43.51921,25.80575,0.1762641
1948,7.986527,78.01041,55.14118,45.86384,29.29352,0.1889023
1949,9.564414,80.2451,50.3582,44.30997,35.32459,0.2036124
1950,12.41479,76.0798,50.83631,45.11885,44.42782,0.2281425
1951,13.75467,67.0968,48.19561,43.02571,60.60763,0.2329248
1952,13.27297,55.01317,41.90143,37.61365,80.56832,0.2191615
1953,14.67903,51.62924,39.77324,35.74266,93.77965,0.2232661
1954,15.51889,52.67257,37.91752,34.02487,100.26118,0.2302324
1955,14.77611,53.60966,35.26372,31.60572,101.40784,0.2279076
1956,13.60078,54.5685,34.32867,30.7745,101.7581,0.258207
1957,13.74868,61.58039,35.57568,31.8771,100.958,0.5630672
1958,14.8439,75.42368,35.82157,31.80441,79.79461,0.7601324
1959,17.86128,102.50195,39.89553,35.18242,37.92524,0.9368252
1960,23.50768,126.784,46.60562,41.04571,6.615014,1.0492467
1961,28.877,128.4924,47.85144,42.05583,0.2291046,0.9981576
1962,28.52239,124.7299,45.35567,39.70001,0.06593354,0.6231798
1963,28.7321,125.649,45.33728,39.94545,0.02194744,0.4299917
1964,31.50155,124.5501,44.94643,39.95765,0.139593975,0.4085045
1965,29.0308,99.12009,45.12146,40.64478,18.106813,0.3401462
1966,26.28261,80.17816,42.90429,38.7626,30.8551,0.3019265
1967,23.43135,66.95323,43.07855,39.04063,40.20625,0.2867275
1968,20.32713,58.92453,45.0859,40.92182,47.71527,0.2662598
1969,18.60891,58.14411,46.99674,42.47699,50.02111,0.2344104
1970,17.52775,63.10522,47.51769,42.56387,45.65877,0.228005
1971,19.97142,89.23307,48.7383,42.77961,21.27114,0.3071568
1972,21.99513,101.23251,51.2679,45.10909,11.992282,0.4086733
1973,21.25496,91.11818,48.55677,42.99547,20.26588,0.4082538
1974,19.91249,80.16421,47.86424,42.37587,27.82523,0.4290864
1975,20.76442,71.89115,44.87743,39.75168,38.40287,0.4292012
1976,17.58744,58.00922,48.50641,42.97032,55.40672,0.3829603
1977,16.23211,54.08217,45.18757,39.51296,67.95759,0.4357489
1978,10.96042,40.46041,33.87048,28.5259,82.95171,0.2475152
1979,9.610491,48.37759,24.88299,20.28942,65.42445,0.1833482
1980,5.904271,43.54276,16.87997,13.38127,51.22817,0.1490079
1981,5.582532,38.85808,12.286437,9.638864,44.70389,0.1483419
1982,6.835562,53.69963,15.32472,12.06859,30.36433,0.1734616
1983,11.6218,81.2685,20.60183,16.24493,6.147864,0.2136037
1984,15.5408,90.18137,22.26949,17.37581,0.4856816,0.2493159
1985,14.02168,81.43702,20.63627,15.81121,3.6101488,0.2330962
1986,8.3206,64.82964,22.35181,17.19724,12.084918,0.1964263
1987,7.962512,59.20143,22.72661,17.81574,9.12176,0.1874899
1988,6.219609,43.59478,10.91486,8.63418,12.94798,0.1573166
1989,6.544138,37.67364,7.299698,5.784225,13.59115,0.1422295
1990,5.450336,32.67258,4.681713,3.702692,15.17711,0.133745
1991,5.300155,30.94596,4.567315,3.592128,16.11978,0.1285632
1992,4.777096,29.71669,3.458121,2.704613,17.8063,0.1248568
1993,5.129979,30.8295,3.683574,2.861436,17.31782,0.1248895
1994,5.575104,36.44158,4.973289,3.798762,13.05831,0.1336994
1995,6.861634,49.80225,9.227109,7.272911,4.295246,0.1609777
1996,10.03968,55.78974,10.87688,8.461965,3.686287,0.2086515
1997,11.924585,57.66392,18.41117,14.51599,4.474569,0.2406661
1998,14.205106,57.75146,20.49476,15.55814,5.100618,0.2574097
1999,9.205828,46.54666,20.993,15.4636,17.60157,0.1979126
2000,6.598624,33.59784,22.79763,16.42272,38.30092,0.1628289
2001,5.461998,36.08466,20.98241,14.87246,41.77981,0.1541467
2002,4.876983,45.17341,22.50011,15.73967,35.70774,0.1612447
2003,4.686951,49.22149,25.74097,18.01983,35.89327,0.165473
2004,4.117494,55.76177,25.50235,17.73405,28.51731,0.1679567
2005,5.6725,71.40374,25.95838,18.66065,9.326538,0.2315587
2006,7.40504,83.8693,26.28835,19.205281,1.1309452,0.3097678
2007,7.815782,85.28058,28.129,20.149781,0.000556756,0.3122343
2008,5.883369,84.46304,29.62747,21.52322,0.01027658,0.2940798
2009,6.124543,80.58862,41.92514,29.93149,0.010241219,0.3930858
2010,7.324873,81.89285,37.10598,26.27933,0.099735847,0.2909571
2011,9.277241,78.50118,32.73827,25.06216,0.204721,0.1983904
2012,12.39037,77.52457,31.0533,23.98226,0.23742236,0.2094622
2013,13.30821,78.69254,36.30992,27.71344,1.5725973,0.1838215
2014,15.28787,71.46281,37.78851,28.32237,3.94319,0.1847845
2015,17.47143,70.02863,38.52379,28.50929,1.254811,0.2224694
2016,20.64552,70.45565,42.80668,31.52122,0.06030506,0.2696983
2017,22.13589,68.94669,50.81431,38.48895,0.03895029,0.2725445
2018,20.99387,65.61311,50.67619,38.2969,0.100434314,0.265397
2019,20.88045,64.03979,53.30285,39.49657,0.2154898,0.2895713
2020,24.93231,63.06122,50.27881,37.83521,3.056965,0.341906
2021,22.84057,60.23102,51.42691,40.7146,9.104848,0.2841406
2022,18.6901,54.4941,49.80796,40.59144,23.84648,0.2289994
2023,15.4305,47.87115,44.2522,36.68378,42.23701,0.1991695
2024,11.69756,35.67567,41.32418,34.54614,68.05814,0.1712009
2025,9.598747,27.38517,39.03367,32.85984,91.29274,0.1593711
2026,7.872032,24.57564,35.69995,30.09072,103.55694,0.1515589
2027,6.918607,25.60771,33.69236,28.39225,106.4541,0.14778
2028,7.04465,29.86573,34.64139,29.2987,103.85168,0.1492073
2029,8.542786,48.81463,31.74103,26.53846,81.24077,0.1683998
2030,10.810739,96.16739,32.26542,26.40635,26.21717,0.2239399
2031,11.62808,114.804,29.27416,22.70563,0.67290681,0.2381153
2032,11.00583,113.9313,34.02942,25.66346,0.260454958,0.2461026
2033,10.50672,118.8275,37.65028,28.19106,0.001355228,0.2950168
2034,12.22786,123.9848,41.03968,30.79388,1.74E-06,0.3825563
2035,15.99036,120.2495,47.53538,36.46742,8.17E-05,0.4283995
2036,29.95537,106.4928,48.22364,40.23226,0.0073423,0.7230594
2037,22.45216,89.70184,40.06474,32.4035,0.4533673,0.5341421
2038,24.03045,86.4166,45.68045,36.58983,0.3978826,0.6900638
2039,28.43538,88.40038,65.67978,54.48001,0.83342433,0.7060207
2040,31.07556,87.31063,63.29289,54.95833,2.75303549,0.7727613
2041,28.9849,91.57567,74.14901,64.66464,1.0903121,0.892144
2042,27.01423,90.86357,85.38751,74.2843,2.8330516,0.9608531
2043,25.87705,91.69264,87.90657,76.24323,1.7525479,1.0235828
2044,26.94875,89.95407,82.43651,72.74435,5.231338,1.1136345
2045,23.26264,89.42148,70.19738,62.30296,8.630529,0.7981149
2046,20.55667,81.29759,62.06186,54.93992,18.49798,0.5073575
2047,19.34084,69.70092,53.28563,47.00275,33.57568,0.3809375
2048,16.74497,58.73678,46.25401,40.60172,50.7075,0.3156185
2049,14.37754,48.61753,43.39357,38.1197,69.7788,0.2814421
2050,12.06616,45.34957,38.24949,33.46373,78.69782,0.2725884
2051,10.57084,49.39982,37.03767,32.53107,80.17704,0.3590325
2052,9.860218,54.27803,39.73573,35.00784,79.31054,0.565044
2053,9.565724,56.25738,38.06548,33.30357,71.96504,0.6254598
2054,10.777,71.80992,38.77269,33.93946,47.34219,0.6465825
2055,8.04387,82.26441,36.52683,31.96907,18.90519,0.3234797
2056,4.856428,75.69041,31.78519,27.7375,18.43592,0.1626868
2057,4.941324,81.16464,31.31155,27.26954,12.1548,0.1691749
2058,5.406624,86.00527,31.76762,27.57408,7.625552,0.1804291
2059,5.231064,83.80813,32.22017,28.20673,9.254912,0.178108
2060,4.013639,76.27547,28.10405,24.96634,14.17127,0.1604547
2061,3.038416,52.05959,22.6709,20.12675,32.36475,0.1280073
2062,3.20136,44.04363,20.4182,17.98903,38.7076,0.1178081
2063,3.544304,41.90286,18.07697,15.79033,39.4362,0.1159258
2064,4.205287,37.59892,15.39427,13.46606,43.23213,0.1126936
2065,5.323322,39.35428,14.30751,12.45592,40.72911,0.1139712
2066,6.570101,47.49808,15.15498,12.88275,32.3354,0.1247975
2067,7.790058,64.41424,20.50811,15.82116,16.46488,0.157618
2068,8.866225,71.12188,22.73851,18.3096,13.39068,0.1961301
2069,9.683995,67.7271,19.30848,15.63866,19.80105,0.2003859
2070,11.56076,61.17817,17.2238,14.02943,29.53786,0.2174372
2071,11.79867,52.73675,16.31293,13.43602,44.59207,0.214156
2072,12.26716,46.37622,16.37489,13.67718,59.04831,0.2037879
2073,11.77124,41.19921,18.32763,15.39865,72.24411,0.2001409
2074,10.9563,39.67405,19.6591,16.5673,83.22189,0.2123643
2075,10.071124,40.72259,20.68361,17.66504,88.71221,0.246955
2076,10.128646,44.901,20.42313,17.51012,86.47754,0.2873772
2077,10.90042,52.36333,18.95086,16.06888,74.80928,0.3098182
2078,12.45064,68.16902,19.17426,16.03245,50.07893,0.3345357
2079,16.52492,93.45556,22.94062,19.2477,15.30906,0.3934821
2080,20.51263,99.41821,26.18121,22.1301,1.3954052,0.3740585
2081,17.05505,95.24699,25.76336,22.11732,0.3895905,0.2906951
2082,17.61392,96.61963,27.34745,23.63154,0.14522332,0.2985544
2083,19.74888,96.83199,29.782,26.12543,0.29019082,0.3058777
2084,21.40869,94.93067,31.22244,27.81714,0.8882244,0.308136
2085,19.53557,81.87554,31.0721,27.72313,10.967978,0.2735196
2086,14.38233,70.28257,30.54834,27.35424,19.50947,0.2113498
2087,8.293867,71.77932,33.18362,29.00023,15.06702,0.1723587
2088,5.66177,75.11562,36.35485,31.16413,11.039192,0.1581848
2089,4.693996,76.76719,35.54262,30.37725,9.699633,0.1511347
2090,4.58691,77.31614,36.67888,31.04895,9.689869,0.15601
